"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.617690073E1,-4.966999888E-1,-3.410999775E-1,6.729999930E-2,6.062914839E-1
4.618690073E1,-5.309999585E-1,-1.849000007E-1,1.129999980E-1,5.735137015E-1
4.619690073E1,-5.943999887E-1,-7.019999623E-2,1.682000011E-1,6.217158727E-1
4.620690073E1,-6.675999761E-1,2.259999886E-2,1.941999942E-1,6.956393647E-1
4.621690073E1,-7.505999804E-1,1.138999984E-1,2.106999904E-1,7.878883335E-1
4.622690073E1,-8.928999901E-1,2.718999982E-1,2.285999954E-1,9.609671999E-1
4.623690073E1,-1.104799986E0,4.575999975E-1,2.588000000E-1,1.223502434E0
4.624690073E1,-1.210399985E0,6.024999619E-1,2.439000010E-1,1.373885563E0
4.625690073E1,-1.249300003E0,8.247999549E-1,1.944999993E-1,1.509594552E0
4.626690073E1,-1.114199996E0,1.016899943E0,9.229999781E-2,1.511306195E0
4.627690073E1,-8.248999715E-1,1.140699983E0,1.630000025E-2,1.407807552E0
4.628690073E1,-4.889999926E-1,1.118399978E0,-1.718999892E-1,1.232675590E0
4.629690073E1,-1.744999886E-1,9.993999600E-1,-3.264999986E-1,1.065763940E0
4.630690073E1,8.969999850E-2,7.743999958E-1,-3.901000023E-1,8.717335918E-1
4.631690073E1,-3.920000046E-2,4.043000042E-1,-6.961999536E-1,8.060331934E-1
4.632690073E1,5.669000149E-1,2.132999897E-1,-4.231999815E-1,7.388983264E-1
4.633690073E1,9.381999969E-1,1.402999908E-1,-3.179999888E-1,1.000513525E0
4.634690073E1,1.281299949E0,9.820000082E-2,-1.273999959E-1,1.291357254E0
4.635690073E1,1.381299973E0,9.549999982E-2,1.168999970E-1,1.389523470E0
4.636690073E1,8.361999989E-1,1.418000013E-1,2.087000012E-1,8.734376732E-1
4.637690073E1,1.858000010E-1,1.188999936E-1,3.923999965E-1,4.501517590E-1
4.638690073E1,-4.233999848E-1,6.399999838E-3,6.401000023E-1,7.674871465E-1
4.639690073E1,-9.433999658E-1,-1.270999908E-1,7.972999811E-1,1.241710579E0
4.640690073E1,-1.287799954E0,-1.740999967E-1,8.392999768E-1,1.546985450E0
4.641690073E1,-1.252099991E0,-1.037999988E-1,7.204999924E-1,1.448326298E0
4.642690073E1,-9.045999646E-1,-3.329999745E-2,4.402999878E-1,1.006615152E0
4.643690073E1,-4.812999964E-1,9.619999677E-2,5.879999697E-2,4.943294099E-1
4.644690073E1,-7.899999619E-2,1.968999952E-1,-3.678999841E-1,4.246893051E-1
4.645690073E1,4.405999780E-1,2.198999971E-1,-6.758999825E-1,8.362566207E-1
4.646690073E1,7.646999955E-1,1.941999942E-1,-8.872999549E-1,1.187341960E0
4.647690073E1,9.835999608E-1,1.864999980E-1,-5.855999589E-1,1.159818281E0
4.648690073E1,7.148999572E-1,1.909999922E-2,-1.142999977E-1,7.242314880E-1
4.649690073E1,4.001999795E-1,-1.495999992E-1,3.589999974E-1,5.580512356E-1
4.650690073E1,2.815999985E-1,-2.127999961E-1,5.580999851E-1,6.603468716E-1
4.651692730E1,1.326999962E-1,-1.595000029E-1,3.773999810E-1,4.306742221E-1
4.652690073E1,4.535000026E-1,-4.729999974E-2,4.151999950E-1,6.166770453E-1
4.653690073E1,5.960999727E-1,8.329999447E-2,2.415999919E-1,6.485712163E-1
4.654690073E1,6.398000121E-1,1.451999992E-1,-2.730000019E-2,6.566371793E-1
4.655690073E1,6.441000104E-1,1.869999915E-1,-3.545999825E-1,7.586665722E-1
4.656690698E1,6.865999699E-1,1.981000006E-1,-6.789999604E-1,9.857505136E-1
4.657690073E1,7.414999604E-1,2.123999894E-1,-8.829999566E-1,1.172443973E0
4.658690073E1,7.469999790E-1,2.357999980E-1,-1.115499973E0,1.363066689E0
4.659690073E1,6.942999959E-1,2.107999921E-1,-1.173300028E0,1.379536906E0
4.660690073E1,5.543000102E-1,1.664000005E-1,-1.204399943E0,1.336232272E0
4.661690073E1,3.759999871E-1,1.327999979E-1,-1.139799953E0,1.207541205E0
4.662690073E1,1.885000020E-1,1.296000034E-1,-9.496999979E-1,9.768615550E-1
4.663690073E1,-8.499999531E-3,1.165999994E-1,-8.581999540E-1,8.661264174E-1
4.664690073E1,-1.665000021E-1,9.339999408E-2,-7.271999717E-1,7.518414782E-1
4.665690073E1,-3.243999779E-1,8.929999918E-2,-5.766999722E-1,6.676770877E-1
4.666690073E1,-5.313999653E-1,1.589999907E-2,-5.141999722E-1,7.396217577E-1
4.667690073E1,-6.500999928E-1,-1.744999886E-1,-3.734000027E-1,7.697452881E-1
4.668690073E1,-5.051000118E-1,-4.802999794E-1,-2.396999896E-1,7.370686381E-1
4.669690073E1,-1.842999905E-1,-8.033999801E-1,-9.449999779E-2,8.296675624E-1
4.670690073E1,4.690000042E-2,-1.164199948E0,1.027999967E-1,1.169670453E0
4.671690073E1,4.546999931E-1,-1.650799990E0,3.786000013E-1,1.753633557E0
4.672690073E1,8.035999537E-1,-1.909599900E0,4.676999748E-1,2.123932186E0
4.673690073E1,4.682999849E-1,-1.876299977E0,2.861999869E-1,1.954921204E0
4.674690073E1,1.625999957E-1,-1.596499920E0,-2.369999886E-2,1.604933781E0
4.675690073E1,-6.329999864E-2,-1.188899994E0,-2.193999887E-1,1.210630596E0
4.676690073E1,-1.222999990E-1,-6.628999710E-1,-1.805000007E-1,6.978351607E-1
4.677690073E1,-3.280999959E-1,-2.149000019E-1,-1.328999996E-1,4.141183744E-1
4.678690073E1,-5.139999986E-1,5.619999766E-2,-1.349999905E-1,5.343963283E-1
4.679690073E1,-5.144000053E-1,2.196999937E-1,-2.036999911E-1,5.952891223E-1
4.680690073E1,-3.685999811E-1,2.268999964E-1,-3.874000013E-1,5.808858024E-1
4.681690073E1,-1.548999995E-1,1.560000032E-1,-5.493000150E-1,5.916591226E-1
4.682690073E1,1.072999984E-1,4.600000009E-2,-6.904000044E-1,7.002010109E-1
4.683690073E1,2.908999920E-1,-8.479999751E-2,-7.815999985E-1,8.382794299E-1
4.684690073E1,4.746999741E-1,-2.863000035E-1,-8.237999678E-1,9.929522367E-1
4.685690073E1,6.000999808E-1,-4.996999800E-1,-7.789999843E-1,1.103023587E0
4.686690073E1,7.067999840E-1,-6.859999895E-1,-6.970999837E-1,1.206694075E0
4.687690073E1,7.556999922E-1,-7.665999532E-1,-5.002999902E-1,1.187037508E0
4.688690073E1,6.974999905E-1,-6.723999977E-1,-2.563999891E-1,1.002182093E0
4.689690073E1,6.495999694E-1,-4.615999758E-1,-1.019999981E-1,8.034044172E-1
4.690690073E1,5.820999742E-1,-3.192999959E-1,-8.519999683E-2,6.693667954E-1
4.691690073E1,5.342000127E-1,-1.472000033E-1,-1.367999911E-1,5.707466444E-1
4.692690073E1,5.056999922E-1,2.569999918E-2,-1.780999899E-1,5.367611931E-1
4.693690073E1,5.159999728E-1,1.800999939E-1,-2.575999796E-1,6.041934535E-1
4.694690073E1,5.159999728E-1,3.058999777E-1,-3.652999997E-1,7.023352889E-1
4.695690073E1,4.765999913E-1,3.340999782E-1,-4.527999759E-1,7.374267186E-1
4.696690073E1,3.585000038E-1,2.842999995E-1,-5.302000046E-1,7.003290564E-1
4.697690073E1,1.521999985E-1,1.855999976E-1,-5.780000091E-1,6.258563806E-1
4.698690073E1,-4.999999888E-3,9.399999864E-3,-5.277000070E-1,5.278074055E-1
4.699690073E1,-9.389999509E-2,-1.650999933E-1,-4.675000012E-1,5.046102139E-1
4.700690073E1,-1.044999957E-1,-3.969999850E-1,-4.459999800E-1,6.061725986E-1
4.701690073E1,-3.680000082E-2,-5.586999655E-1,-4.537999928E-1,7.207179233E-1
4.702690073E1,8.959999681E-2,-7.293999791E-1,-4.908999801E-1,8.837620038E-1
4.703690073E1,1.767999977E-1,-7.627999783E-1,-5.281000137E-1,9.444636947E-1
4.704690073E1,2.644000053E-1,-7.087999582E-1,-4.581999779E-1,8.844500909E-1
4.705690073E1,2.836000025E-1,-4.993999898E-1,-3.691999912E-1,6.827429566E-1
4.706690073E1,3.226999938E-1,-2.620999813E-1,-2.906999886E-1,5.072850970E-1
4.707690073E1,4.012999833E-1,3.280000016E-2,-2.127999961E-1,4.554133891E-1
4.708690073E1,4.800999761E-1,3.856999874E-1,-2.135999948E-1,6.518323596E-1
4.709690073E1,5.394999981E-1,6.990000010E-1,-2.445999980E-1,9.162370917E-1
4.710690073E1,5.503999591E-1,8.653999567E-1,-2.575999796E-1,1.057456831E0
4.711690073E1,4.933999777E-1,8.752999902E-1,-2.237999886E-1,1.029407619E0
4.712690073E1,4.664999843E-1,7.976999879E-1,-2.210999876E-1,9.501750947E-1
4.713690073E1,4.691999853E-1,6.423000097E-1,-2.487999946E-1,8.334262811E-1
4.714690073E1,4.620999992E-1,4.675999880E-1,-3.841999769E-1,7.614432220E-1
4.715690073E1,4.742999971E-1,2.538000047E-1,-5.187999606E-1,7.473475288E-1
4.716690073E1,6.040999889E-1,8.940000087E-2,-5.551999807E-1,8.253339781E-1
4.717690073E1,7.434999943E-1,-6.300000008E-3,-6.495999694E-1,9.873257070E-1
4.718690073E1,8.237999678E-1,-1.220999956E-1,-5.866000056E-1,1.018653210E0
4.719690073E1,8.748999834E-1,-1.995999962E-1,-5.141000152E-1,1.034209343E0
4.720690073E1,9.161999822E-1,-1.114999950E-1,-5.787000060E-1,1.089379802E0
4.721690073E1,9.091999531E-1,7.310000062E-2,-5.864999890E-1,1.084421690E0
4.722690073E1,9.702999592E-1,2.569999993E-1,-5.433999896E-1,1.141409024E0
4.723690073E1,1.110399961E0,4.971999824E-1,-5.015999675E-1,1.315978125E0
4.724690073E1,1.407299995E0,7.536000013E-1,-5.864999890E-1,1.700702348E0
4.725690073E1,1.742999911E0,1.103699923E0,-7.382999659E-1,2.191184394E0
4.726690073E1,2.058500051E0,1.507200003E0,-1.073799968E0,2.768053591E0
4.727690073E1,2.217000008E0,1.847199917E0,-1.545599937E0,3.273547882E0
4.728690073E1,2.366400003E0,2.164499998E0,-1.812599897E0,3.683806130E0
4.729690073E1,2.331099987E0,2.381399870E0,-1.799399972E0,3.787206457E0
4.730690073E1,2.131899834E0,2.450500011E0,-1.430799961E0,3.549244389E0
4.731690073E1,1.515200019E0,2.245800018E0,-8.379999995E-1,2.835787866E0
4.732690073E1,5.306000113E-1,1.582599998E0,-4.149999917E-1,1.719995383E0
4.733690073E1,-2.647999823E-1,7.272999883E-1,-6.809999794E-2,7.769954397E-1
4.734690073E1,-6.882999539E-1,-1.436000019E-1,5.489999801E-2,7.052600917E-1
4.735690073E1,-8.983999491E-1,-8.941999674E-1,1.450999975E-1,1.275840922E0
4.736690073E1,-1.119799972E0,-1.671499968E0,4.449999928E-1,2.060555535E0
4.737690073E1,-1.498299956E0,-2.367499828E0,8.529999852E-1,2.928748397E0
4.738690073E1,-1.775799990E0,-3.432099819E0,1.272899985E0,4.068543861E0
4.739690073E1,-2.146600008E0,-3.932599783E0,1.538100004E0,4.736980501E0
4.740690073E1,-2.554600000E0,-4.372299671E0,1.818099976E0,5.380378527E0
4.741690073E1,-2.826999903E0,-4.435699940E0,1.934799910E0,5.604535047E0
4.742690073E1,-3.013099909E0,-4.220799923E0,1.957799911E0,5.543185325E0
4.743690073E1,-3.044199944E0,-3.748399973E0,1.926499963E0,5.198947755E0
4.744690073E1,-2.862099886E0,-3.205899954E0,1.842199922E0,4.675800554E0
4.745690073E1,-2.438299894E0,-2.674000025E0,1.648499966E0,3.976573229E0
4.746690073E1,-1.773399949E0,-2.125799894E0,1.230099916E0,3.029375905E0
4.747690073E1,-1.161999941E0,-1.514999986E0,5.680999756E-1,1.992035743E0
4.748690073E1,-6.613999605E-1,-8.524999619E-1,-7.549999654E-2,1.081622088E0
4.749690073E1,-3.377999961E-1,-2.154999971E-1,-4.616999924E-1,6.113231299E-1
4.750690073E1,-1.797999889E-1,2.613999844E-1,-5.949000120E-1,6.742136250E-1
4.751690073E1,-1.861999929E-1,5.519999862E-1,-5.864999890E-1,8.266538932E-1
4.752690073E1,-3.669999838E-1,6.870999932E-1,-4.266999960E-1,8.881825687E-1
4.753690073E1,-6.629999876E-1,6.000999808E-1,1.099999994E-3,8.942539799E-1
4.754690073E1,-1.025300026E0,9.439999610E-2,5.401999950E-1,1.162741389E0
4.755690073E1,-1.249899983E0,-3.666999936E-1,7.634999752E-1,1.509851339E0
4.756690073E1,-1.366699934E0,-8.743000031E-1,1.015699983E0,1.914135747E0
4.757690073E1,-1.366999984E0,-1.320500016E0,1.182199955E0,2.238304265E0
4.758690073E1,-1.183499932E0,-1.598599911E0,1.197799921E0,2.321835140E0
4.759690073E1,-9.049999714E-1,-1.621999979E0,1.142699957E0,2.180750346E0
4.760690073E1,-5.910999775E-1,-1.411700010E0,8.913999796E-1,1.771126767E0
4.761690073E1,-1.919000000E-1,-1.026799917E0,5.992000103E-1,1.204235995E0
4.762690073E1,3.033999801E-1,-5.654000044E-1,2.829999924E-1,7.012971614E-1
4.763690073E1,7.972999811E-1,-4.749999940E-2,-1.360999942E-1,8.102263377E-1
4.764690073E1,1.085399985E0,4.678999782E-1,-4.369999766E-1,1.260155743E0
4.765690073E1,1.335600019E0,9.226999879E-1,-7.501999736E-1,1.788296026E0
4.766690073E1,1.420899987E0,1.288399935E0,-9.890999794E-1,2.158066249E0
4.767690073E1,1.292799950E0,1.634499907E0,-1.008399963E0,2.315122490E0
4.768690073E1,1.127200007E0,1.883099914E0,-9.928999543E-1,2.408836952E0
4.769690073E1,1.041000009E0,1.985699892E0,-1.107900023E0,2.500825372E0
4.770690073E1,9.361000061E-1,1.942099929E0,-1.264299989E0,2.499297865E0
4.771690073E1,7.815999985E-1,1.769899964E0,-1.291599989E0,2.326300706E0
4.772690073E1,5.613999963E-1,1.646999955E0,-1.307199955E0,2.176361765E0
4.773690073E1,2.617999911E-1,1.521699905E0,-1.290199995E0,2.012144593E0
4.774690073E1,1.976999938E-1,1.327999949E0,-1.322399974E0,1.884518730E0
4.775690073E1,4.490000010E-2,1.163900018E0,-1.324000001E0,1.763421465E0
4.776690073E1,-1.864999980E-1,1.078400016E0,-1.177699924E0,1.607702072E0
4.777690073E1,-2.511999905E-1,8.866999745E-1,-1.031899929E0,1.383530174E0
4.778690073E1,-1.296000034E-1,5.500999689E-1,-8.471999764E-1,1.018407549E0
4.779690073E1,3.070000000E-2,1.180000007E-1,-7.599999905E-1,7.697184392E-1
4.780690073E1,1.905999929E-1,-1.944999993E-1,-8.086999655E-1,8.533195422E-1
4.781690073E1,3.698000014E-1,-3.291999996E-1,-9.254999757E-1,1.049607015E0
4.782690073E1,5.196999907E-1,-2.962999940E-1,-1.023299932E0,1.185337302E0
4.783690073E1,6.308999658E-1,-1.653999984E-1,-1.141600013E0,1.314778504E0
4.784690073E1,6.247999668E-1,-4.539999738E-2,-1.202099919E0,1.355536932E0
4.785690073E1,5.704999566E-1,3.429999948E-2,-1.156899929E0,1.290373642E0
4.786690073E1,5.170999765E-1,6.469999999E-2,-1.094699979E0,1.212413510E0
4.787690073E1,4.642999768E-1,6.539999694E-2,-9.655999541E-1,1.073422051E0
4.788690073E1,4.118999839E-1,3.649999946E-2,-8.279999495E-1,9.255148637E-1
4.789690073E1,4.184999764E-1,-2.190000005E-2,-6.708999872E-1,7.910301088E-1
4.790690073E1,4.150999784E-1,-8.039999753E-2,-6.308999658E-1,7.594780566E-1
4.791690073E1,4.016999900E-1,-1.682000011E-1,-6.100999713E-1,7.495839495E-1
4.792690073E1,3.296000063E-1,-2.166000009E-1,-5.992000103E-1,7.173509440E-1
4.793690073E1,2.868999839E-1,-2.942000031E-1,-5.002999902E-1,6.474297821E-1
4.794690073E1,3.912999928E-1,-3.222999871E-1,-4.994999766E-1,7.116833514E-1
4.795690073E1,5.350999832E-1,-3.892999887E-1,-5.187000036E-1,8.407949614E-1
4.796690073E1,5.518000126E-1,-4.463000000E-1,-4.510999918E-1,8.409269567E-1
4.797690073E1,4.420999885E-1,-3.856999874E-1,-2.788999975E-1,6.496168784E-1
4.798690073E1,2.452999949E-1,-3.930999935E-1,-3.219999745E-2,4.644744689E-1
4.799690073E1,8.829999715E-2,-4.389999807E-1,1.436000019E-1,4.702540091E-1
4.800690073E1,-5.900000036E-2,-4.743999839E-1,1.828999966E-1,5.118483697E-1
4.801690073E1,-1.189999953E-1,-5.087999701E-1,7.750000060E-2,5.282467781E-1
4.802690073E1,-1.603000015E-1,-5.810999870E-1,-1.428999901E-1,6.195108494E-1
4.803690073E1,-4.499999806E-2,-6.428999901E-1,-1.662999988E-1,6.655832680E-1
4.804690230E1,7.880000025E-2,-6.250000000E-1,-4.901999831E-1,7.982045248E-1
4.805690073E1,2.041999996E-1,-5.809000134E-1,-4.747999907E-1,7.775458164E-1
4.806690073E1,3.689000010E-1,-5.471000075E-1,-4.693999887E-1,8.097789688E-1
4.807690073E1,4.653999805E-1,-4.370999932E-1,-3.765999973E-1,7.412699265E-1
4.808690073E1,4.549999833E-1,-2.321999967E-1,-2.762999833E-1,5.807611420E-1
4.809690073E1,3.762999773E-1,-4.010000080E-2,-3.137999773E-1,4.916097118E-1
4.810690073E1,2.094999999E-1,2.084999979E-1,-3.902999759E-1,4.895881639E-1
4.811690073E1,5.289999768E-2,3.680000007E-1,-3.010999858E-1,4.784178213E-1
4.812690073E1,-1.425999999E-1,3.215999901E-1,-1.541000009E-1,3.840678636E-1
4.813690073E1,-3.477999866E-1,5.099999905E-2,1.292999983E-1,3.745454847E-1
4.814690073E1,-2.786999941E-1,-2.356999964E-1,2.363999933E-1,4.348713969E-1
4.815690073E1,3.460000083E-2,-4.698999822E-1,2.176999897E-1,5.190341403E-1
4.816690073E1,2.784999907E-1,-5.360000134E-1,1.525999904E-1,6.230128540E-1
4.817690073E1,5.119000077E-1,-4.253000021E-1,-8.299999870E-3,6.655753899E-1
4.818690073E1,7.356999516E-1,-4.518999755E-1,-2.483000010E-1,8.983990746E-1
4.819690073E1,8.423999548E-1,-5.080999732E-1,-4.316999912E-1,1.074322181E0
4.820690073E1,7.536999583E-1,-4.766999781E-1,-6.658999920E-1,1.112982163E0
4.821690073E1,5.580999851E-1,-3.975999951E-1,-6.777999997E-1,9.638330712E-1
4.822690073E1,3.340999782E-1,-2.890000045E-1,-6.631999612E-1,7.968550600E-1
4.823690073E1,1.004999951E-1,-2.974999845E-1,-6.104999781E-1,6.865251001E-1
4.824690073E1,4.299999774E-2,-3.735999763E-1,-5.862999558E-1,6.965440261E-1
4.825690073E1,9.269999713E-2,-5.173000097E-1,-5.598999858E-1,7.679066243E-1
4.826690073E1,1.903999895E-1,-6.898999810E-1,-5.498999953E-1,9.025542336E-1
4.827690073E1,2.087999880E-1,-8.623999953E-1,-6.254000068E-1,1.085567297E0
4.828690073E1,4.523999989E-1,-7.806999683E-1,-6.406999826E-1,1.106641165E0
4.829690073E1,5.884999633E-1,-6.420999765E-1,-6.466999650E-1,1.084825069E0
4.830690073E1,5.783999562E-1,-3.971000016E-1,-5.674999952E-1,9.023808316E-1
4.831690073E1,2.958999872E-1,-9.569999576E-2,-4.158999920E-1,5.193150248E-1
4.832690073E1,-2.886999846E-1,1.137999967E-1,-1.815000027E-1,3.595001687E-1
4.833690073E1,-5.299000144E-1,1.727999896E-1,4.100000020E-3,5.573783918E-1
4.834690073E1,-5.163999796E-1,3.231999874E-1,4.939999878E-1,7.843233764E-1
4.835690073E1,-5.225999951E-1,4.165999889E-1,5.029999614E-1,8.364659388E-1
4.836690230E1,-4.323999882E-1,3.188999891E-1,3.595999777E-1,6.465130291E-1
4.837690073E1,-3.438999951E-1,8.889999986E-2,1.612999886E-1,3.901129361E-1
4.838690073E1,-1.387999952E-1,-2.280000001E-1,-1.120999977E-1,2.895096686E-1
4.839690073E1,9.459999949E-2,-6.717000008E-1,-2.257999927E-1,7.149235537E-1
4.840690073E1,2.691999972E-1,-1.085600019E0,-3.096999824E-1,1.160564569E0
4.841690073E1,2.186999917E-1,-1.382200003E0,-3.853999972E-1,1.451495674E0
4.842690073E1,1.202999949E-1,-1.552299976E0,-4.642999768E-1,1.624709751E0
4.843690073E1,3.240000084E-2,-1.545499921E0,-3.396999836E-1,1.582724185E0
4.844690073E1,-2.520000003E-2,-1.323400021E0,-2.465999871E-1,1.346415318E0
4.845690073E1,3.186999857E-1,-8.752999902E-1,-5.499999970E-3,9.315309999E-1
4.846690073E1,8.549999446E-2,-3.008999825E-1,9.389999509E-2,3.266010679E-1
4.847690073E1,-2.642000020E-1,1.536999941E-1,1.516000032E-1,3.411860053E-1
4.848690073E1,-5.649999976E-1,5.471999645E-1,1.702999920E-1,8.047700825E-1
4.849690073E1,-7.973999977E-1,8.014000058E-1,1.806999892E-1,1.144876068E0
4.850690073E1,-9.420999885E-1,9.866999984E-1,2.520999908E-1,1.387329694E0
4.851690073E1,-9.700999856E-1,1.054199934E0,3.064999878E-1,1.465050759E0
4.852690073E1,-8.226000071E-1,9.945999980E-1,4.231999815E-1,1.358307090E0
4.853690073E1,-6.175000072E-1,8.083999753E-1,5.042999983E-1,1.135400928E0
4.854690073E1,-3.346000016E-1,4.950999916E-1,6.165999770E-1,8.586481784E-1
4.855690073E1,-5.219999701E-2,2.311999947E-1,6.718999743E-1,7.124800718E-1
4.856690073E1,2.000999898E-1,2.639999986E-2,6.796000004E-1,7.089380272E-1
4.857690073E1,3.738999963E-1,-6.059999764E-2,6.879000068E-1,7.852897467E-1
4.858690073E1,4.106999934E-1,-5.999999866E-2,6.760999560E-1,7.933382853E-1
4.859690073E1,3.103999794E-1,1.769999973E-2,6.638000011E-1,7.330019636E-1
4.860690073E1,1.024999991E-1,1.036999971E-1,5.920999646E-1,6.097887399E-1
4.861690073E1,-1.640999913E-1,2.566999793E-1,4.325999916E-1,5.291185493E-1
4.862690073E1,-3.526999950E-1,4.576999843E-1,2.154999971E-1,6.167064220E-1
4.863690073E1,-4.732999802E-1,6.191999912E-1,-1.899999939E-2,7.796040664E-1
4.864690073E1,-4.375999868E-1,6.836999655E-1,-2.123999894E-1,8.390787488E-1
4.865690073E1,-3.043999970E-1,5.740000010E-1,-3.457999825E-1,7.360115401E-1
4.866690073E1,-1.125999987E-1,3.105999827E-1,-3.612000048E-1,4.895064376E-1
4.867690073E1,1.572999954E-1,-3.769999743E-2,-3.862999976E-1,4.187985990E-1
4.868690073E1,4.170999825E-1,-3.536999822E-1,-3.621000051E-1,6.558906056E-1
4.869690073E1,5.976999998E-1,-6.370999813E-1,-3.159999847E-1,9.289766769E-1
4.870690073E1,5.746999979E-1,-6.886000037E-1,-2.769999802E-1,9.387113730E-1
4.871690073E1,4.044999778E-1,-6.505999565E-1,-1.886999905E-1,7.889919023E-1
4.872690073E1,9.799999744E-2,-5.453999639E-1,-1.529999916E-2,5.543457496E-1
4.873690073E1,-2.075999975E-1,-2.851999998E-1,1.166999936E-1,3.715584575E-1
4.874690073E1,-4.247999787E-1,-7.799999788E-3,2.188999951E-1,4.779467227E-1
4.875690073E1,-5.539999604E-1,3.165999949E-1,2.345999926E-1,6.798445921E-1
4.876690073E1,-6.446999907E-1,6.304000020E-1,2.034999877E-1,9.243670730E-1
4.877690073E1,-6.380999684E-1,9.334999919E-1,1.165999994E-1,1.136745075E0
4.878690073E1,-5.343999863E-1,1.138800025E0,-2.579999901E-2,1.258218774E0
4.879690073E1,-3.431999981E-1,1.236400008E0,-1.456999928E-1,1.291394482E0
4.880690073E1,-1.331000030E-1,1.196900010E0,-3.125000000E-1,1.244162970E0
4.881690073E1,2.769999951E-2,1.039299965E0,-4.092999995E-1,1.117335311E0
4.882690073E1,2.178999931E-1,8.416999578E-1,-5.153999925E-1,1.010730616E0
4.883690073E1,3.886999786E-1,6.234999895E-1,-6.412999630E-1,9.752464062E-1
4.884690073E1,6.383000016E-1,3.939999938E-1,-7.387999892E-1,1.052847715E0
4.885690073E1,8.592999578E-1,1.326999962E-1,-6.814999580E-1,1.104738838E0
4.886690073E1,1.013000011E0,-2.339999937E-2,-5.690999627E-1,1.162149453E0
4.887690073E1,1.216400027E0,-2.307000011E-1,-4.491999745E-1,1.317054340E0
4.888690073E1,1.479300022E0,-3.115999997E-1,-3.506000042E-1,1.551883848E0
4.889690073E1,1.772099972E0,-3.138999939E-1,-3.224000037E-1,1.828336205E0
4.890690073E1,1.947999954E0,-2.951999903E-1,-4.055999815E-1,2.011556164E0
4.891690073E1,1.939099908E0,-2.549000084E-1,-4.945999980E-1,2.017352628E0
4.892690073E1,1.706499934E0,-1.451999992E-1,-5.322999954E-1,1.793479398E0
4.893690073E1,1.270299911E0,6.109999865E-2,-5.090999603E-1,1.369882420E0
4.894690073E1,7.281999588E-1,4.023999870E-1,-4.334999919E-1,9.381488008E-1
4.895690073E1,2.067999989E-1,7.210999727E-1,-4.199000001E-1,8.596903049E-1
4.896690073E1,-2.746999860E-1,1.037299991E0,-3.968999982E-1,1.144107059E0
4.897690073E1,-6.680999994E-1,1.263499975E0,-4.123999774E-1,1.487569675E0
4.898690073E1,-9.247999787E-1,1.372099996E0,-3.959999979E-1,1.701390430E0
4.899690073E1,-9.863999486E-1,1.306599975E0,-2.487999946E-1,1.655925659E0
4.900690073E1,-8.727999926E-1,9.214999676E-1,-1.569999903E-1,1.278902269E0
4.901690073E1,-6.721000075E-1,2.574000061E-1,-2.096999884E-1,7.496314217E-1
4.902690073E1,-3.743000031E-1,-6.356999874E-1,-2.903999984E-1,7.928096401E-1
4.903690073E1,-1.652999967E-1,-1.376099944E0,-3.026999831E-1,1.418662195E0
4.904690073E1,2.429999970E-2,-2.143199921E0,-2.182999998E-1,2.154425975E0
4.905690073E1,5.779999867E-2,-2.704099894E0,-2.850000001E-2,2.704867709E0
4.906690073E1,1.349999942E-2,-3.238499880E0,-5.570000038E-2,3.239006979E0
4.907690073E1,-2.256999910E-1,-3.433300018E0,2.899999963E-3,3.440711832E0
4.908690073E1,-6.796999574E-1,-3.291800022E0,1.287999898E-1,3.363707605E0
