"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.940861479E1,1.973699927E0,-8.640999794E-1,1.970999986E-1,2.163563862E0
1.941861479E1,2.392099857E0,-1.231400013E0,2.317999899E-1,2.700410886E0
1.942861479E1,2.752599955E0,-1.220000029E0,2.793000042E-1,3.023774971E0
1.943861479E1,2.690999985E0,-1.087299943E0,7.310000062E-2,2.903281883E0
1.944861479E1,2.168499947E0,-8.730999827E-1,-6.209999695E-2,2.338493534E0
1.945861479E1,1.742699981E0,-4.511999786E-1,-2.556999922E-1,1.818231869E0
1.946861479E1,1.559599996E0,1.387999952E-1,-4.799999893E-1,1.637686653E0
1.947861323E1,1.246500015E0,6.937999725E-1,-4.418999851E-1,1.493451133E0
1.948861479E1,1.010699987E0,1.097700000E0,-3.353999853E-1,1.529363562E0
1.949861479E1,-1.099999994E-2,9.400999546E-1,1.058300018E0,1.415594523E0
1.950861479E1,-2.272999883E-1,-1.120999977E-1,2.321099997E0,2.334895477E0
1.951861323E1,6.384999752E-1,-1.009699941E0,2.361500025E0,2.646480409E0
1.952861323E1,1.471399903E0,-9.564999938E-1,1.707899928E0,2.448843008E0
1.953861323E1,1.985799909E0,-5.117999911E-1,1.427599907E0,2.498676050E0
1.954861479E1,1.873899937E0,-1.568999887E-1,1.112100005E0,2.184693342E0
1.955861479E1,1.693499923E0,3.145000041E-1,5.625999570E-1,1.812007437E0
1.956861479E1,1.531199932E0,9.343999624E-1,1.675999910E-1,1.801601032E0
1.957861479E1,1.248499990E0,1.528499961E0,2.272999883E-1,1.986637772E0
1.958861479E1,1.021399975E0,1.968999982E0,2.897999883E-1,2.237007570E0
1.959861479E1,9.800999761E-1,1.782400012E0,7.536999583E-1,2.169241663E0
1.960861479E1,7.633000016E-1,1.094200015E0,1.328799963E0,1.882978998E0
1.961861479E1,2.263000011E-1,1.098299980E0,1.128399968E0,1.590836580E0
1.962861479E1,4.859999940E-2,1.174899936E0,2.300000051E-3,1.175906930E0
1.963861479E1,-2.219999954E-2,1.024299979E0,-4.765999913E-1,1.129969397E0
1.964861479E1,2.926999927E-1,1.150900006E0,-4.629999772E-2,1.188439229E0
1.965861479E1,3.985999823E-1,1.673599958E0,4.158999920E-1,1.769969370E0
1.966862417E1,4.517000020E-1,2.611099958E0,1.072299957E0,2.858619087E0
1.967861479E1,3.152000010E-1,3.093400002E0,1.529799938E0,3.465366137E0
1.968861479E1,7.279999554E-2,3.051299810E0,1.954999924E0,3.624604127E0
1.969861479E1,-4.160999954E-1,2.438099861E0,1.754299998E0,3.032332209E0
1.970861479E1,-1.492799997E0,1.627799988E0,9.504999518E-1,2.404503024E0
1.971861479E1,-2.533699989E0,6.096999645E-1,4.776999950E-1,2.649446540E0
1.972861479E1,-3.582799911E0,-3.046999872E-1,-4.380000010E-2,3.595999962E0
1.973861479E1,-4.214099884E0,-9.141999483E-1,-3.181999922E-1,4.323846738E0
1.974861479E1,-4.145800114E0,-1.124799967E0,-4.560000002E-1,4.319811286E0
1.975861479E1,-3.112799883E0,-6.444999576E-1,-3.861999810E-1,3.202195143E0
1.976861479E1,-1.819899917E0,1.846999973E-1,-1.174999997E-1,1.833018288E0
1.977861479E1,-7.836999893E-1,8.672999740E-1,1.574999988E-1,1.179491911E0
1.978861479E1,-1.570999920E-1,1.388099909E0,3.455999792E-1,1.439076478E0
1.979861479E1,3.267999887E-1,1.554600000E0,2.225999981E-1,1.604097925E0
1.980861479E1,5.310999751E-1,1.367799997E0,-5.299999844E-3,1.467300960E0
1.981861479E1,4.158999920E-1,9.739999771E-1,-1.430999935E-1,1.068703124E0
1.982861479E1,2.377999872E-1,2.663999796E-1,-2.759999931E-1,4.513244722E-1
1.983861479E1,2.114999890E-1,-1.193999946E-1,-2.513000071E-1,3.494857617E-1
1.984861479E1,2.467999905E-1,-5.194000006E-1,-1.068999991E-1,5.849052964E-1
1.985861479E1,4.384999871E-1,-7.326999903E-1,6.999999750E-3,8.539206722E-1
1.986861479E1,6.891999841E-1,-7.113999724E-1,3.379999846E-2,9.910746585E-1
1.987861323E1,1.087000012E0,-6.424999833E-1,5.199999735E-2,1.263756011E0
1.988861323E1,1.387699962E0,-4.277999997E-1,1.812999994E-1,1.463418502E0
1.989861479E1,1.444199920E0,-1.709999889E-2,7.789999992E-2,1.446400438E0
1.990861323E1,1.403699994E0,8.959999681E-2,-6.219999865E-2,1.407931345E0
1.991861479E1,1.108999968E0,2.283999920E-1,-1.237000003E-1,1.139012368E0
1.992861479E1,9.905999899E-1,2.229999900E-1,-8.919999748E-2,1.019300728E0
1.993861479E1,8.424999714E-1,9.339999408E-2,-8.499999531E-3,8.477039641E-1
1.994861479E1,7.238999605E-1,-9.309999645E-2,2.600000007E-3,7.298667839E-1
1.995861479E1,4.684999883E-1,-2.874000072E-1,4.349999875E-2,5.513467630E-1
1.996861479E1,1.939999908E-1,-4.602999985E-1,7.499999553E-2,5.051109625E-1
1.997861479E1,3.689999878E-2,-6.024000049E-1,1.739999950E-1,6.281109568E-1
1.998861323E1,-1.239999942E-2,-6.850000024E-1,2.333999872E-1,7.237778093E-1
1.999861479E1,1.079999935E-2,-8.488999605E-1,2.293999940E-1,8.794157948E-1
2.000861479E1,-5.240000039E-2,-1.017400026E0,6.960000098E-2,1.021123271E0
2.001861479E1,-4.360000044E-2,-1.080999970E0,1.589999944E-1,1.093500295E0
2.002861479E1,-5.509999767E-2,-1.214499950E0,5.199999735E-2,1.216860772E0
2.003861479E1,1.979999989E-2,-1.221300006E0,6.929999590E-2,1.223424797E0
2.004861479E1,1.220999956E-1,-1.131299973E0,1.905999929E-1,1.153722841E0
2.005861479E1,2.428999990E-1,-1.003000021E0,4.375999868E-1,1.120938535E0
2.006861479E1,2.563999891E-1,-7.578999996E-1,6.475999951E-1,1.029339165E0
2.007861479E1,2.617000043E-1,-6.893999577E-1,5.972999930E-1,9.489607345E-1
2.008861479E1,1.608999968E-1,-7.681999803E-1,3.949999809E-1,8.786609150E-1
2.009861479E1,-3.639999777E-2,-1.003399968E0,2.357999980E-1,1.031376796E0
2.010861479E1,-3.118000031E-1,-1.188099980E0,1.559000015E-1,1.238186422E0
2.011861479E1,-4.499999881E-1,-1.175400019E0,1.636999995E-1,1.269197732E0
2.012861479E1,-5.099999905E-1,-1.103099942E0,1.023999974E-1,1.219596340E0
2.013861479E1,-4.921000004E-1,-1.021700025E0,6.049999967E-2,1.135646776E0
2.014861479E1,-4.163999856E-1,-9.803999662E-1,2.073999941E-1,1.085167176E0
2.015861948E1,-2.796999812E-1,-9.314000010E-1,5.633000135E-1,1.123852725E0
2.016861479E1,-1.507999897E-1,-8.935999870E-1,8.802999854E-1,1.263403988E0
2.017861479E1,5.999999703E-4,-8.865000010E-1,1.023999929E0,1.354421820E0
2.018861323E1,2.559999935E-2,-9.570999742E-1,1.043399930E0,1.416114097E0
2.019861323E1,1.229999959E-2,-1.027300000E0,9.380999804E-1,1.391232602E0
2.020861479E1,-1.859000027E-1,-9.794999957E-1,7.093999982E-1,1.223612443E0
2.021861323E1,-3.834999800E-1,-7.356999516E-1,4.541999996E-1,9.458458083E-1
2.022861479E1,-6.593999863E-1,-4.039999843E-1,2.592000067E-1,8.156034408E-1
2.023861323E1,-7.696999907E-1,-5.389999971E-2,4.309999943E-2,7.727877430E-1
2.024861323E1,-7.252999544E-1,1.961999983E-1,-1.876999885E-1,7.744583584E-1
2.025861479E1,-6.151999831E-1,3.859999776E-1,-2.391999960E-1,7.646460881E-1
2.026861479E1,-4.879999757E-1,4.761999846E-1,-2.672999799E-1,7.323658108E-1
2.027861479E1,-3.431999981E-1,3.874999881E-1,-8.429999650E-2,5.244511120E-1
2.028861323E1,-1.900999993E-1,1.495999992E-1,2.624999881E-1,3.569655631E-1
2.029861323E1,-1.055999994E-1,-1.196999997E-1,5.715999603E-1,5.934694301E-1
2.030861479E1,-6.939999759E-2,-3.122999966E-1,7.073999643E-1,7.763777155E-1
2.031867417E1,7.509999722E-2,-4.179999828E-1,6.398000121E-1,7.679245085E-1
2.032861479E1,3.980999887E-1,-5.217999816E-1,5.573999882E-1,8.610769818E-1
2.033861479E1,6.304999590E-1,-6.058999896E-1,3.357999921E-1,9.366998614E-1
2.034861479E1,6.593999863E-1,-7.063999772E-1,1.004999951E-1,9.715500598E-1
2.035861323E1,2.667999864E-1,-6.007999778E-1,2.875999808E-1,7.175350828E-1
2.036861479E1,-2.637999952E-1,-4.472999871E-1,5.123999715E-1,7.295350894E-1
2.037861323E1,-4.041999876E-1,-4.232999980E-1,2.421999872E-1,6.334203598E-1
2.038861323E1,-5.352999568E-1,-2.049999982E-1,1.278000027E-1,5.872851809E-1
2.039861323E1,-6.764999628E-1,1.287999898E-1,8.269999921E-2,6.935999762E-1
2.040861323E1,-5.633000135E-1,4.990999997E-1,-1.197999939E-1,7.620759499E-1
2.041861479E1,-3.430999815E-1,8.379999995E-1,-2.357999980E-1,9.357153604E-1
2.042861479E1,-2.520000041E-1,1.038100004E0,-4.239999875E-2,1.069089978E0
2.043861323E1,-1.922999918E-1,1.040699959E0,1.942999959E-1,1.076005660E0
2.044861323E1,-1.248999983E-1,9.138000011E-1,4.156000018E-1,1.011609516E0
2.045861323E1,-1.175999939E-1,7.950999737E-1,6.531999707E-1,1.035704557E0
2.046861479E1,-1.303000003E-1,7.145000100E-1,7.234999537E-1,1.025153909E0
2.047861479E1,4.339999706E-2,8.197999597E-1,8.339999914E-1,1.170261304E0
2.048861479E1,3.647999763E-1,9.846999645E-1,6.610999703E-1,1.240873166E0
2.049861479E1,2.663999796E-1,1.005499959E0,5.809000134E-1,1.191404189E0
2.050861323E1,-8.659999818E-2,9.801999927E-1,7.160999775E-1,1.217000724E0
2.051861323E1,-3.322999775E-1,8.481999636E-1,8.885999918E-1,1.272586499E0
2.052861479E1,-5.787000060E-1,5.597999692E-1,1.029099941E0,1.306643177E0
2.053861323E1,-8.348000050E-1,2.529000044E-1,1.051800013E0,1.366430652E0
2.054861479E1,-9.627999663E-1,2.539999969E-2,8.402999640E-1,1.278175639E0
2.055861479E1,-9.133999944E-1,-1.234999970E-1,5.827999711E-1,1.090507957E0
2.056861479E1,-7.653999925E-1,-1.361999959E-1,3.862999976E-1,8.681101747E-1
2.057861479E1,-4.702999890E-1,-4.209999740E-2,2.491999865E-1,5.339055372E-1
2.058861479E1,-1.755999923E-1,1.139999926E-2,2.093999982E-1,2.735208886E-1
2.059861479E1,6.949999928E-2,-3.799999831E-3,1.486999989E-1,1.641839808E-1
2.060861479E1,9.879999608E-2,6.979999691E-2,2.538999915E-1,2.812448835E-1
2.061861479E1,7.999999798E-4,2.131000012E-1,2.807999849E-1,3.525065702E-1
2.062861479E1,-1.655000001E-1,4.156999886E-1,1.712999940E-1,4.791037659E-1
2.063861479E1,-2.727999985E-1,6.480000019E-1,2.483999878E-1,7.456717747E-1
2.064861479E1,-3.500999808E-1,7.963999510E-1,3.941999972E-1,9.551002650E-1
2.065861323E1,-2.710999846E-1,9.491999745E-1,4.520999789E-1,1.085757885E0
2.066861479E1,-1.230999976E-1,9.303999543E-1,2.444999963E-1,9.698339717E-1
2.067861323E1,-1.419000030E-1,8.732999563E-1,1.144999936E-1,8.921315335E-1
2.068861479E1,-2.692999840E-1,8.262000084E-1,9.999999404E-2,8.747164878E-1
2.069861479E1,-4.951999784E-1,7.788999677E-1,2.212999910E-1,9.491479675E-1
2.070861479E1,-6.042000055E-1,8.192999959E-1,3.310999870E-1,1.070484625E0
2.071861479E1,-5.568000078E-1,8.384999633E-1,2.339999974E-1,1.033375264E0
2.072861479E1,-3.923999965E-1,8.361999989E-1,2.529000044E-1,9.576881578E-1
2.073861479E1,-3.339999914E-2,8.817999959E-1,4.739999771E-1,1.001679974E0
2.074861479E1,2.561999857E-1,8.484999537E-1,6.150000095E-1,1.078802862E0
2.075861479E1,4.183999896E-1,7.659999728E-1,7.069999576E-1,1.123237931E0
2.076861479E1,4.339999855E-1,5.758999586E-1,7.610999942E-1,1.048470291E0
2.077861479E1,3.619999886E-1,4.254999757E-1,7.288999557E-1,9.183623286E-1
2.078861479E1,2.612999976E-1,2.559999824E-1,5.907999873E-1,6.948800650E-1
2.079861323E1,1.317999959E-1,9.629999846E-2,4.154999852E-1,4.464136718E-1
2.080861479E1,3.229999915E-2,7.329999655E-2,2.815999985E-1,2.927707953E-1
2.081861479E1,4.129999876E-2,1.486999989E-1,2.275999933E-1,2.749893389E-1
2.082861323E1,7.090000063E-2,3.199999928E-1,1.380999982E-1,3.556661567E-1
2.083861479E1,2.283999920E-1,4.136999846E-1,-1.919999905E-2,4.729512380E-1
2.084861323E1,4.935999811E-1,2.324000001E-1,-3.920000046E-2,5.469802020E-1
2.085861479E1,5.435000062E-1,-8.540000021E-2,1.979999989E-2,5.505247104E-1
2.086861479E1,4.072999954E-1,-4.122000039E-1,1.188999936E-1,5.915567073E-1
2.087861479E1,2.811999917E-1,-6.900999546E-1,1.790999919E-1,7.664125454E-1
2.088861479E1,3.219999969E-1,-9.496999979E-1,-9.250000119E-2,1.007060244E0
2.089861479E1,2.754999995E-1,-1.133099914E0,-1.939999908E-1,1.182138596E0
2.090861479E1,7.199999690E-2,-1.122900009E0,2.249999940E-1,1.147481341E0
2.091861479E1,-3.439999744E-2,-7.627999783E-1,5.733000040E-1,9.548403329E-1
2.092861479E1,-1.449999958E-2,-1.806999892E-1,7.432000041E-1,7.649895308E-1
2.093861479E1,1.615999937E-1,3.384000063E-1,4.026999772E-1,5.502693830E-1
2.094861479E1,1.908999979E-1,5.311999917E-1,2.479999885E-2,5.650055578E-1
2.095861479E1,5.399999768E-2,6.071999669E-1,-1.163999960E-1,6.206099891E-1
2.096861479E1,-1.806000024E-1,5.989999771E-1,-9.139999747E-2,6.322746974E-1
2.097861479E1,-1.997999996E-1,5.060999990E-1,-1.472999901E-1,5.636972023E-1
2.098861479E1,-1.414999962E-1,4.463000000E-1,8.200000040E-3,4.682661411E-1
2.099861479E1,-1.549999975E-2,4.458999932E-1,3.765999973E-1,5.838618089E-1
2.100861479E1,8.039999753E-2,4.644999802E-1,7.042999864E-1,8.475039009E-1
2.101861479E1,2.969999984E-2,5.220000148E-1,9.937999845E-1,1.122944573E0
2.102861479E1,-3.999999911E-2,5.902000070E-1,1.000399947E0,1.162211729E0
2.103861479E1,-1.776999980E-1,6.111999750E-1,7.829999924E-1,1.009074669E0
2.104861479E1,-3.152000010E-1,6.434000134E-1,7.125999928E-1,1.010501543E0
2.105861479E1,-3.254999816E-1,6.855999827E-1,5.532000065E-1,9.391633625E-1
2.106861479E1,-3.062999845E-1,7.367999554E-1,4.628999829E-1,9.224804870E-1
2.107861479E1,-1.790999919E-1,7.080999613E-1,4.321999848E-1,8.486926352E-1
2.108861479E1,7.199999876E-3,5.895999670E-1,3.740999997E-1,6.983056429E-1
2.109861479E1,1.454999894E-1,3.233000040E-1,2.402999997E-1,4.282957265E-1
2.110861479E1,2.454999983E-1,3.759999946E-2,1.678999960E-1,2.997906233E-1
2.111861479E1,1.988999993E-1,-2.370999902E-1,1.362999976E-1,3.381646114E-1
2.112861479E1,6.000000052E-3,-4.713999927E-1,1.160999984E-1,4.855235965E-1
2.113861479E1,-2.247999907E-1,-7.238999605E-1,4.010000080E-2,7.590613932E-1
2.114861323E1,-3.779000044E-1,-8.186999559E-1,1.599999960E-3,9.017098154E-1
2.115861479E1,-5.318999887E-1,-8.060999513E-1,-5.939999968E-2,9.675965530E-1
2.116861479E1,-5.389999747E-1,-6.067000031E-1,-3.399999812E-3,8.115524792E-1
2.117861479E1,-3.413999975E-1,-2.820999920E-1,6.920000166E-2,4.482443575E-1
2.118861479E1,-1.449999958E-1,-5.900000036E-2,1.004999951E-1,1.860275459E-1
2.119861479E1,1.099999994E-2,4.349999875E-2,-2.749999985E-2,5.262603806E-2
2.120861479E1,2.052999884E-1,1.640000008E-2,-1.771999896E-1,2.716926233E-1
2.121861479E1,4.576999843E-1,-5.079999939E-2,-2.601000071E-1,5.288874448E-1
2.122861479E1,7.292000055E-1,-6.899999827E-2,-1.287999898E-1,7.436955595E-1
2.123861479E1,9.616999626E-1,-7.719999552E-2,5.199999735E-2,9.661939024E-1
2.124861479E1,1.096799970E0,-1.630000025E-1,1.169999987E-1,1.115001423E0
2.125861479E1,1.183699965E0,-2.969999909E-1,1.350999922E-1,1.227846330E0
2.126861479E1,1.281299949E0,-4.589999914E-1,1.061999947E-1,1.365169949E0
2.127861479E1,1.272300005E0,-5.604000092E-1,1.197999939E-1,1.395402276E0
2.128861479E1,1.176499963E0,-5.712000132E-1,1.662999988E-1,1.318361600E0
2.129861479E1,9.839999676E-1,-4.227999747E-1,3.826999962E-1,1.137310442E0
2.130862104E1,5.873999596E-1,8.039999753E-2,8.001999855E-1,9.959030520E-1
2.131861479E1,3.366999924E-1,5.422999859E-1,9.698999524E-1,1.161103818E0
2.132861479E1,-4.969999939E-2,1.110999942E0,1.056399941E0,1.533874766E0
2.133861479E1,-5.827000141E-1,1.649899960E0,9.978999496E-1,2.014327057E0
2.134861479E1,-1.115599990E0,2.071500063E0,9.298999906E-1,2.529899176E0
2.135861479E1,-1.589699984E0,2.337699890E0,8.219999671E-1,2.944090821E0
2.136861479E1,-1.926999927E0,2.292500019E0,6.430000067E-1,3.063059592E0
2.137861479E1,-2.098500013E0,1.955399990E0,4.995999932E-1,2.911510189E0
2.138861479E1,-2.065299988E0,1.629799962E0,7.239999771E-1,2.728715435E0
2.139861479E1,-1.827899933E0,1.284699917E0,8.842999935E-1,2.402843840E0
2.140861479E1,-1.522799969E0,8.510999680E-1,5.315999985E-1,1.823702130E0
2.141861479E1,-1.276799917E0,4.565999806E-1,4.621999860E-1,1.432595685E0
2.142861479E1,-1.119899988E0,2.171999961E-1,5.875999928E-1,1.283209092E0
2.143861479E1,-9.732999802E-1,2.300000004E-2,5.753999949E-1,1.130896549E0
2.144861479E1,-8.068000078E-1,-1.657999903E-1,3.206999898E-1,8.838916070E-1
2.145861479E1,-6.791999936E-1,-3.579999804E-1,1.764999926E-1,7.878000157E-1
2.146861479E1,-5.123000145E-1,-4.365999997E-1,1.318999976E-1,6.859070447E-1
2.147861479E1,-4.730999768E-1,-4.045999944E-1,1.741999984E-1,6.464289466E-1
2.148861479E1,-4.632000029E-1,-3.055000007E-1,1.878999919E-1,5.858249739E-1
2.149861479E1,-4.235999882E-1,-1.363999993E-1,1.921999902E-1,4.847501893E-1
2.150861479E1,-4.129999876E-1,-4.399999976E-3,1.284999996E-1,4.325512683E-1
2.151861479E1,-2.744999826E-1,5.109999701E-2,2.609999850E-2,2.804329868E-1
2.152861479E1,-1.943999976E-1,8.859999478E-2,9.099999815E-2,2.322117951E-1
2.153861479E1,-1.728999913E-1,9.749999642E-2,1.266999990E-1,2.354857661E-1
2.154861479E1,-1.318999976E-1,1.457999945E-1,1.425999999E-1,2.428785864E-1
2.155861479E1,-1.100999936E-1,9.739999473E-2,1.103999987E-1,1.838394063E-1
2.156861479E1,-1.266999990E-1,2.089999989E-2,6.049999967E-2,1.419505185E-1
2.157861479E1,-1.914999932E-1,-9.279999882E-2,-2.649999969E-2,2.144442519E-1
2.158861479E1,-3.048999906E-1,-3.028999865E-1,-1.127000004E-1,4.443126108E-1
2.159861479E1,-3.003999889E-1,-4.721999764E-1,-1.988999993E-1,5.939479613E-1
2.160861323E1,-4.435999990E-1,-5.834999681E-1,-1.789999902E-1,7.545158503E-1
2.161861323E1,-4.887999892E-1,-5.963999629E-1,-1.788999885E-1,7.915955729E-1
2.162861323E1,-4.268999994E-1,-5.435999632E-1,-2.193000019E-1,7.251462061E-1
2.163862417E1,-3.946000040E-1,-3.677999973E-1,-1.797999889E-1,5.686071026E-1
2.164861948E1,-3.244999945E-1,-2.256999910E-1,-1.727999896E-1,4.313937514E-1
2.165861479E1,-2.836999893E-1,-5.799999833E-2,-1.928000003E-1,3.478814796E-1
2.166861479E1,-2.624999881E-1,9.300000034E-3,-2.707000077E-1,3.771885840E-1
2.167861479E1,-1.530999988E-1,-3.150000051E-2,-4.074999988E-1,4.364494343E-1
2.168861479E1,-5.350000039E-2,-7.129999995E-2,-5.149999857E-1,5.226575603E-1
2.169861479E1,2.224999964E-1,-7.999999821E-2,-6.626999974E-1,7.036174633E-1
2.170861479E1,8.639999479E-2,-2.960000001E-2,-7.037999630E-1,7.097009983E-1
2.171861479E1,2.448999882E-1,1.308999956E-1,-7.048999667E-1,7.576244295E-1
2.172861479E1,3.440999985E-1,3.109000027E-1,-7.567999959E-1,8.875865335E-1
2.173861479E1,3.258000016E-1,4.217000008E-1,-6.606999636E-1,8.488232876E-1
2.174861479E1,2.779999971E-1,5.611999631E-1,-4.666000009E-1,7.809897296E-1
2.175861479E1,2.786000073E-1,6.111999750E-1,-3.915999830E-1,7.775177941E-1
2.176861479E1,3.429999948E-2,5.422999859E-1,3.810000047E-2,5.447177018E-1
2.177861323E1,1.820999980E-1,3.867000043E-1,1.428000033E-1,4.506541285E-1
2.178861323E1,3.392999768E-1,2.707999945E-1,2.166999876E-1,4.851968631E-1
2.179861636E1,4.284999967E-1,1.040999964E-1,4.307999909E-1,6.164719690E-1
2.180861479E1,4.393000007E-1,-5.020000041E-2,5.752999783E-1,7.255856914E-1
2.181861323E1,8.749999851E-2,-2.856999934E-1,1.241899967E0,1.277339526E0
2.182861479E1,-5.403999686E-1,-9.347999692E-1,1.805699944E0,2.103909551E0
2.183861479E1,-9.447000027E-1,-1.370599985E0,2.158299923E0,2.725667069E0
2.184861479E1,-1.324999928E-1,-1.304999948E0,1.334800005E0,1.871435856E0
2.185861479E1,3.658999801E-1,-8.564999700E-1,8.355999589E-1,1.251280258E0
2.186861479E1,5.315999985E-1,-3.100000024E-1,4.169999957E-1,7.433623318E-1
2.187861479E1,3.834999800E-1,2.255999893E-1,-5.949999765E-2,4.488962458E-1
2.188861479E1,-1.561999917E-1,5.949999690E-1,-1.911999881E-1,6.441900620E-1
2.189861479E1,-7.940999866E-1,7.211999893E-1,-9.849999845E-2,1.077230924E0
2.190861479E1,-1.285799980E0,7.220999599E-1,1.171999946E-1,1.479339643E0
2.191861479E1,-1.307899952E0,7.536000013E-1,2.009999901E-1,1.522798819E0
2.192861479E1,-1.292099953E0,7.755999565E-1,4.071999788E-1,1.561053940E0
2.193861479E1,-8.066999912E-1,7.404999733E-1,2.261999995E-1,1.118155412E0
2.194861479E1,-4.098999798E-1,7.820999622E-1,2.899000049E-1,9.293763270E-1
2.195861323E1,-2.583999932E-1,8.496999741E-1,3.849999905E-1,9.679801625E-1
2.196861479E1,-2.258999944E-1,9.790999889E-1,4.303999841E-1,1.093120186E0
2.197861323E1,-1.717000008E-1,1.032299995E0,3.736999929E-1,1.111204687E0
2.198861479E1,-1.190999970E-1,1.138100028E0,2.275999933E-1,1.166729720E0
2.199861479E1,-1.769999973E-2,1.231699944E0,1.406999975E-1,1.239836493E0
2.200861479E1,2.006999999E-1,1.294600010E0,9.189999849E-2,1.313284160E0
2.201861479E1,4.578999877E-1,1.376999974E0,-4.600000009E-2,1.451866842E0
2.202861479E1,7.737999558E-1,1.303300023E0,-9.679999948E-2,1.518791481E0
2.203861479E1,1.050400019E0,1.103799939E0,-8.959999681E-2,1.526349457E0
2.204861479E1,1.111999989E0,8.668999672E-1,-2.499999944E-3,1.409987864E0
2.205861479E1,1.036800027E0,6.019999981E-1,1.150999963E-1,1.204411185E0
2.206861479E1,9.526000023E-1,2.096999884E-1,2.848999798E-1,1.016163790E0
2.207861479E1,6.335999966E-1,-1.035999954E-1,4.560999870E-1,7.875335630E-1
2.208861479E1,6.682999730E-1,-4.862999916E-1,7.085999846E-1,1.088681071E0
2.209861479E1,6.342999935E-1,-7.321000099E-1,8.828999996E-1,1.310656063E0
2.210861479E1,5.318999887E-1,-7.908999920E-1,9.304999709E-1,1.332017489E0
2.211861479E1,7.925999761E-1,-6.636999846E-1,8.219999671E-1,1.320755972E0
2.212861479E1,1.023800015E0,-2.342000008E-1,5.968999863E-1,1.208017262E0
2.213861479E1,1.050799966E0,1.027999967E-1,4.233999848E-1,1.137548221E0
2.214861323E1,9.020999670E-1,4.754000008E-1,3.628000021E-1,1.082318508E0
2.215861479E1,7.448999882E-1,7.182999849E-1,4.388999939E-1,1.124039174E0
2.216861323E1,6.372999549E-1,8.323999643E-1,2.822999954E-1,1.085695271E0
2.217861323E1,5.397999883E-1,9.375000000E-1,3.913999796E-1,1.150427843E0
2.218861323E1,2.962999940E-1,9.763000011E-1,4.041000009E-1,1.097384249E0
2.219861479E1,1.902000010E-1,9.078999758E-1,2.109999955E-1,9.513040547E-1
2.220861323E1,3.291999996E-1,6.924999952E-1,3.316999972E-1,8.354362760E-1
2.221861479E1,9.529999644E-2,4.763000011E-1,4.813999832E-1,6.838784426E-1
2.222861323E1,-3.109999932E-2,2.694000006E-1,5.419999957E-1,6.060590447E-1
2.223861479E1,-7.979999483E-2,1.500999928E-1,5.810999870E-1,6.054545746E-1
2.224861323E1,-1.981000006E-1,1.262999922E-1,6.387000084E-1,6.805387564E-1
2.225861323E1,-4.160000011E-2,1.613999903E-1,6.577000022E-1,6.784908325E-1
2.226861479E1,2.811000049E-1,1.964999884E-1,6.557999849E-1,7.400696443E-1
2.227861323E1,5.643000007E-1,3.206000030E-1,4.657999873E-1,7.988669982E-1
2.228861323E1,5.828999877E-1,4.148999751E-1,6.297999620E-1,9.531853845E-1
2.229861323E1,6.020999551E-1,4.741999805E-1,6.748999953E-1,1.021214953E0
2.230862104E1,9.249999523E-1,4.117999971E-1,8.203999996E-1,1.303173169E0
2.231861479E1,7.477999926E-1,4.106999934E-1,9.150999784E-1,1.251114417E0
2.232861479E1,6.008999944E-1,3.242000043E-1,8.240000010E-1,1.070122632E0
