"Time";"Trajectoire 1/0/X";"Trajectoire 1/0/Y"
"123,045";"-36,96747";"492,2925"
"123,079";"-36,965";"492,2903"
"123,112";"-36,96093";"492,2892"
"123,145";"-36,95543";"492,2917"
"123,179";"-36,9497";"492,2928"
"123,212";"-36,9437";"492,2944"
"123,245";"-36,93811";"492,2968"
"123,278";"-37,76011";"492,3076"
"123,312";"-37,74992";"492,3127"
"123,345";"-37,73949";"492,3178"
"123,378";"-37,72857";"492,3236"
"123,412";"-37,71747";"492,3293"
"123,445";"-36,8949";"492,3294"
"123,478";"-36,90283";"492,3365"
"123,512";"-36,90924";"492,3436"
"123,545";"-36,91557";"492,3539"
"123,578";"-36,9163";"492,3648"
"123,612";"-36,91034";"493,1826"
"123,645";"-36,91069";"493,1697"
"123,678";"-36,90947";"493,1587"
"123,712";"-36,90805";"493,1477"
"123,745";"-36,9009";"493,1354"
"123,778";"-36,89354";"493,1234"
"123,812";"-36,89371";"492,304"
"123,845";"-36,87906";"493,1253"
"123,878";"-36,87074";"493,115"
"123,912";"-36,86119";"493,1054"
"123,945";"-36,03849";"493,0929"
"123,978";"-36,04609";"493,0878"
"124,011";"-36,05277";"493,0819"
"124,045";"-36,0577";"493,0772"
"124,078";"-36,06233";"493,0724"
"124,111";"-36,06523";"493,0715"
"124,145";"-36,06691";"493,0709"
"124,178";"-36,06847";"493,0713"
"124,211";"-36,07046";"493,073"
"124,245";"-36,07066";"493,0777"
"124,278";"-36,07097";"493,0827"
"124,311";"-36,07125";"493,0889"
"124,345";"-36,07318";"493,0954"
"124,378";"-36,07735";"493,1027"
"124,411";"-36,0817";"493,1102"
"124,445";"-36,08514";"493,1185"
"124,478";"-36,08923";"493,1268"
"124,511";"-36,09307";"493,1349"
"124,545";"-36,09613";"493,1449"
"124,578";"-36,0989";"493,1547"
"124,611";"-36,10112";"493,1647"
"124,645";"-36,10239";"493,1744"
"124,678";"-36,10429";"493,1841"
"124,711";"-35,27779";"493,1875"
"124,744";"-35,28461";"493,1975"
"124,778";"-35,29135";"493,2073"
"124,811";"-35,29826";"493,2159"
"124,844";"-35,30541";"493,2251"
"124,878";"-35,31274";"493,2336"
"124,911";"-35,31964";"493,2423"
"124,944";"-35,32957";"493,2499"
"124,978";"-35,33663";"493,2582"
"125,011";"-35,33611";"494,0806"
"125,044";"-35,34191";"494,0724"
"125,078";"-35,3552";"493,2539"
"125,111";"-35,362";"493,2656"
"125,144";"-35,36939";"493,2767"
"125,178";"-35,36996";"494,0998"
"125,211";"-35,37725";"494,0914"
"125,244";"-35,3861";"494,0842"
"125,278";"-36,20802";"494,0833"
"125,311";"-36,19941";"494,0792"
"125,344";"-36,19651";"494,0761"
"125,378";"-36,19398";"494,0728"
"125,411";"-36,19814";"494,0699"
"125,444";"-36,20517";"494,0646"
"125,478";"-36,215";"494,0588"
"125,511";"-37,0375";"494,0583"
"125,544";"-37,02942";"494,0511"
"125,577";"-37,02663";"494,0439"
"125,611";"-37,02512";"494,0373"
"125,644";"-37,02433";"494,0304"
"125,677";"-37,02331";"494,025"
"125,711";"-37,02211";"494,0196"
"125,744";"-37,0204";"494,0143"
"125,777";"-37,01508";"494,0146"
"125,811";"-37,00462";"494,0139"
"125,844";"-36,18262";"494,0061"
"125,877";"-36,183";"494,0091"
"125,911";"-36,17747";"494,0151"
"125,944";"-35,35275";"494,0164"
"125,977";"-35,34806";"494,8402"
"126,011";"-35,34451";"494,8374"
"126,044";"-34,51859";"494,8316"
"126,077";"-34,51939";"494,8358"
"126,111";"-34,51535";"494,8402"
"126,144";"-33,68036";"495,6582"
"126,177";"-33,67602";"495,6587"
"126,211";"-32,84748";"495,6578"
"126,244";"-32,83714";"496,4848"
"126,277";"-32,00532";"496,4788"
"126,31";"-31,1785";"496,4806"
"126,344";"-30,34843";"497,3049"
"126,377";"-30,34403";"497,313"
"126,41";"-29,50797";"498,1377"
"126,444";"-28,6773";"498,9548"
"126,477";"-27,86272";"498,9644"
"126,51";"-27,85603";"499,7883"
"126,544";"-27,03664";"499,7873"
"126,577";"-27,03288";"499,8014"
"126,61";"-26,2046";"500,6079"
"126,644";"-26,19911";"500,5967"
"126,677";"-25,37731";"500,5867"
"126,71";"-25,37502";"500,591"
"126,744";"-24,5551";"500,5921"
"126,777";"-24,55858";"501,4033"
"126,81";"-24,56111";"501,388"
"126,844";"-24,56238";"501,374"
"126,877";"-24,56348";"501,3603"
"126,91";"-24,57004";"501,3422"
"126,944";"-24,58175";"500,5219"
"126,977";"-24,59183";"500,529"
"127,01";"-25,42113";"500,5395"
"127,043";"-25,42493";"500,54"
"127,077";"-25,43415";"500,541"
"127,11";"-26,25947";"500,5487"
"127,143";"-26,25888";"500,5497"
"127,177";"-26,26064";"500,5476"
"127,21";"-26,26743";"500,5426"
"127,243";"-26,27368";"500,5374"
"127,277";"-26,28054";"500,5323"
"127,31";"-26,29179";"500,5261"
"127,343";"-27,11552";"500,5264"
"127,377";"-27,10828";"500,5186"
"127,41";"-27,10079";"500,5107"
"127,443";"-27,0967";"500,5016"
"127,477";"-27,09277";"500,4923"
"127,51";"-27,08978";"500,4834"
"127,543";"-27,08901";"500,4745"
"127,577";"-27,08776";"500,4653"
"127,61";"-27,0863";"500,4519"
"127,643";"-27,08425";"500,4384"
"127,677";"-27,08251";"500,4247"
"127,71";"-27,08122";"500,4112"
"127,743";"-27,0716";"501,2277"
"127,776";"-27,06904";"501,214"
"127,81";"-27,06652";"501,2002"
"127,843";"-27,06145";"501,1866"
"127,876";"-27,05692";"501,1735"
"127,91";"-27,05213";"501,1602"
"127,943";"-27,0531";"500,3412"
"127,976";"-27,04194";"501,1563"
"128,01";"-27,04358";"500,3362"
"128,043";"-27,0421";"500,3477"
"128,076";"-27,04058";"500,3604"
"128,11";"-27,03958";"500,371"
"128,143";"-27,03866";"500,3813"
"128,176";"-27,03777";"500,3891"
"128,21";"-27,03785";"500,3915"
"128,243";"-27,03809";"500,3929"
"128,276";"-27,03974";"500,3927"
"128,31";"-27,04201";"500,391"
"128,343";"-27,04447";"500,3846"
"128,376";"-27,048";"500,377"
"128,41";"-27,053";"500,3669"
"128,443";"-27,06601";"499,5487"
"128,476";"-27,07598";"499,561"
"128,509";"-27,08632";"499,5675"
"128,543";"-27,91092";"499,5831"
"128,576";"-27,90535";"499,5919"
"128,609";"-27,90047";"499,5994"
"128,643";"-27,90249";"498,7761"
"128,676";"-27,89923";"498,7807"
"128,709";"-27,89536";"498,7871"
"128,743";"-27,8918";"498,7945"
"128,776";"-27,89169";"498,8079"
"128,809";"-27,89151";"498,8213"
"128,843";"-27,89363";"498,8357"
"128,876";"-27,90041";"498,85"
"128,909";"-27,90872";"498,8603"
"128,943";"-28,73172";"498,8692"
"128,976";"-28,72889";"498,8682"
"129,009";"-28,73146";"498,8607"
"129,043";"-28,74284";"498,0406"
"129,076";"-29,56388";"498,0533"
"129,109";"-29,56004";"498,0457"
"129,143";"-29,55703";"498,0381"
"129,176";"-29,55885";"498,0294"
"129,209";"-29,56016";"498,0206"
"129,242";"-29,56527";"498,0157"
"129,276";"-29,57315";"498,0164"
"129,309";"-29,58142";"498,0219"
"129,342";"-30,39992";"498,8509"
"129,376";"-30,40282";"498,8528"
"129,409";"-30,40505";"499,6736"
"129,442";"-31,22795";"499,6824"
"129,476";"-31,22071";"500,5049"
"129,509";"-31,22915";"500,5088"
"129,542";"-32,05024";"501,3333"
"129,576";"-32,057";"501,3315"
"129,609";"-32,87468";"501,35"
"129,642";"-32,86475";"502,1768"
"129,676";"-32,86971";"502,1899"
"129,709";"-32,87324";"503,0145"
"129,742";"-32,88748";"503,0214"
"129,776";"-33,70743";"503,0343"
"129,809";"-33,69702";"503,0401"
"129,842";"-33,69026";"503,0424"
"129,876";"-33,68761";"503,041"
"129,909";"-33,68723";"503,0381"
"129,942";"-33,68562";"503,0298"
"129,976";"-33,68596";"503,0179"
"130,009";"-33,69336";"502,1978"
"130,042";"-33,69782";"502,2009"
"130,075";"-33,70749";"502,1973"
"130,109";"-34,5296";"502,1934"
"130,142";"-34,52738";"502,1789"
"130,175";"-34,53642";"501,3602"
"130,209";"-34,54612";"501,3732"
"130,242";"-35,37278";"501,3907"
"130,275";"-35,3669";"502,2084"
"130,309";"-35,36842";"502,1957"
"130,342";"-35,37776";"501,3703"
"130,375";"-35,38554";"501,3645"
"130,409";"-35,39862";"500,54"
"130,442";"-35,4097";"499,7257"
"130,475";"-35,41851";"499,7052"
"130,509";"-35,432";"498,861"
"130,542";"-35,44734";"498,033"
"130,575";"-35,46224";"497,2191"
"130,609";"-35,47062";"497,2108"
"130,642";"-35,48187";"496,3883"
"130,675";"-35,48175";"496,3812"
"130,709";"-35,48072";"495,5554"
"130,742";"-35,47127";"495,5512"
"130,775";"-35,4571";"495,539"
"130,808";"-34,64223";"494,7117"
"130,842";"-34,64199";"494,7204"
"130,875";"-34,62899";"494,7255"
"130,908";"-33,80458";"494,7188"
"130,942";"-33,79509";"494,7193"
"130,975";"-32,97068";"494,7132"
"131,008";"-32,96237";"494,7117"
"131,042";"-32,14654";"494,7031"
"131,075";"-32,15137";"494,701"
"131,108";"-32,14141";"494,6979"
"131,142";"-31,32195";"494,6865"
"131,175";"-31,33027";"493,8648"
"131,208";"-31,32521";"493,8728"
"131,242";"-31,31385";"493,88"
"131,275";"-30,49682";"493,8754"
"131,308";"-30,50315";"493,8738"
"131,342";"-30,51237";"493,0531"
"131,375";"-30,50768";"493,0563"
"131,408";"-30,50288";"493,0551"
"131,442";"-29,69293";"493,0459"
"131,475";"-29,71727";"492,2275"
"131,508";"-29,72747";"492,24"
"131,541";"-29,73671";"492,2475"
"131,575";"-29,7401";"492,2511"
"131,608";"-29,74301";"492,2496"
"131,641";"-29,74306";"492,2427"
"131,675";"-29,74549";"491,4223"
"131,708";"-29,74089";"491,4239"
"131,741";"-29,73129";"491,4199"
"131,775";"-29,72756";"490,5997"
"131,808";"-28,91518";"490,6028"
"131,841";"-28,93212";"490,6059"
"131,875";"-28,94508";"490,6052"
"131,908";"-28,95418";"490,599"
"131,941";"-28,95708";"490,5911"
"131,975";"-28,9597";"490,5828"
"132,008";"-28,96624";"489,7557"
"132,041";"-28,9664";"489,7584"
"132,075";"-28,96782";"489,7575"
"132,108";"-28,97024";"489,7572"
"132,141";"-28,97381";"489,754"
"132,175";"-28,97684";"489,749"
"132,208";"-28,98597";"489,7422"
"132,241";"-29,00177";"488,9206"
"132,274";"-29,01351";"488,9272"
"132,308";"-29,02564";"488,9252"
"132,341";"-29,05038";"488,0975"
"132,374";"-29,8714";"488,0945"
"132,408";"-29,06649";"487,2564"
"132,441";"-29,08837";"486,4348"
"132,474";"-29,91572";"485,6276"
"132,508";"-29,93451";"484,807"
"132,541";"-30,75198";"484,0012"
"132,574";"-30,75475";"483,1896"
"132,608";"-30,77415";"483,1724"
"132,641";"-31,60546";"482,3383"
"132,674";"-31,63413";"481,5083"
"132,708";"-32,46916";"480,6981"
"132,741";"-32,49408";"480,6884"
"132,774";"-33,33138";"479,8734"
"132,808";"-34,14296";"479,8748"
"132,841";"-34,1568";"479,8594"
"132,874";"-34,98552";"479,8465"
"132,908";"-35,81044";"479,0327"
"132,941";"-35,82604";"479,038"
"132,974";"-36,66283";"479,0438"
"133,007";"-37,49076";"479,0388"
"133,041";"-38,31424";"478,2273"
"133,074";"-38,3144";"478,2295"
"133,107";"-38,32621";"478,2171"
"133,141";"-39,15571";"477,3917"
"133,174";"-39,17128";"476,5768"
"133,207";"-39,99008";"476,5821"
"133,241";"-39,9867";"476,5667"
"133,274";"-39,99016";"475,7314"
"133,307";"-39,98839";"474,9034"
"133,341";"-39,98698";"474,0842"
"133,374";"-39,1719";"474,0735"
"133,407";"-39,1943";"473,2573"
"133,441";"-39,20744";"473,2533"
"133,474";"-39,22892";"472,4409"
"133,507";"-39,24001";"472,4325"
"133,541";"-39,25648";"471,6136"
"133,574";"-39,26516";"471,6053"
"133,607";"-39,27656";"470,7853"
"133,641";"-39,27256";"470,7745"
"133,674";"-38,45695";"469,9366"
"133,707";"-38,45927";"469,1172"
"133,74";"-37,63324";"469,0935"
"133,774";"-37,62946";"468,2505"
"133,807";"-36,80741";"466,5984"
"133,84";"-35,98568";"465,7675"
"133,874";"-35,17035";"464,9264"
"133,907";"-35,16533";"464,0798"
"133,94";"-33,52715";"461,5712"
"133,974";"-33,52423";"460,7306"
"134,007";"-32,71089";"459,0732"
"134,04";"-31,90064";"458,2398"
"134,074";"-31,9085";"457,413"
"134,107";"-31,90963";"456,5869"
"134,14";"-31,10229";"455,7545"
"134,174";"-31,11713";"454,9289"
"134,207";"-31,12375";"454,1108"
"134,24";"-31,11947";"454,0978"
"134,274";"-31,1146";"453,2641"
"134,307";"-31,10787";"452,4441"
"134,34";"-30,29622";"452,43"
"134,374";"-30,32004";"451,6101"
"134,407";"-30,33084";"451,6103"
"134,44";"-30,34267";"451,5954"
"134,474";"-30,35904";"450,7755"
"134,507";"-30,3699";"450,7676"
"134,54";"-30,38174";"450,7509"
"134,573";"-30,40885";"449,9285"
"134,607";"-31,22997";"449,9325"
"134,64";"-31,23476";"449,1181"
"134,673";"-31,24112";"449,1211"
"134,707";"-31,25587";"449,1053"
"134,74";"-32,08338";"448,291"
"134,773";"-32,08393";"448,2826"
"134,807";"-32,10063";"447,4628"
"134,84";"-32,92171";"447,4613"
"134,873";"-32,92654";"446,6416"
"134,907";"-32,94147";"446,6331"
"134,94";"-33,77186";"445,8126"
"134,973";"-33,78512";"444,9947"
"135,007";"-34,60761";"444,9944"
"135,04";"-34,62054";"444,1667"
"135,073";"-35,44947";"443,3526"
"135,107";"-35,46461";"443,3391"
"135,14";"-36,30119";"442,4999"
"135,173";"-36,3237";"441,6597"
"135,207";"-37,16687";"440,8202"
"135,24";"-38,00281";"439,1799"
"135,273";"-38,01738";"439,1647"
"135,306";"-38,85972";"438,3249"
"135,34";"-39,70213";"436,6835"
"135,373";"-40,52993";"435,864"
"135,406";"-40,55126";"435,0352"
"135,44";"-41,39534";"434,2066"
"135,473";"-42,23154";"433,3762"
"135,506";"-43,06907";"431,7332"
"135,54";"-43,91323";"430,0829"
"135,573";"-44,7262";"429,2602"
"135,606";"-44,73178";"428,4385"
"135,64";"-44,73903";"428,4138"
"135,673";"-44,76452";"427,5749"
"135,706";"-45,58782";"426,7576"
"135,74";"-45,57111";"426,7386"
"135,773";"-45,5615";"425,9149"
"135,806";"-44,74622";"425,9062"
"135,84";"-44,75282";"425,8802"
"135,873";"-44,76723";"425,0574"
"135,906";"-44,76406";"425,0386"
"135,94";"-44,76366";"424,217"
"135,973";"-43,94795";"424,1996"
"136,006";"-43,96001";"423,3791"
"136,039";"-43,9614";"422,5721"
"136,073";"-43,13988";"422,5555"
"136,106";"-43,13618";"421,7209"
"136,139";"-42,31517";"420,8729"
"136,173";"-41,50348";"420,0232"
"136,206";"-41,50795";"418,3743"
"136,239";"-40,68145";"417,528"
"136,273";"-39,86752";"415,8802"
"136,306";"-39,05505";"415,0424"
"136,339";"-38,25386";"413,4003"
"136,373";"-37,44398";"412,575"
"136,406";"-36,63294";"411,7351"
"136,439";"-35,82127";"410,8836"
"136,473";"-35,02053";"409,2373"
"136,506";"-34,21355";"408,4106"
"136,539";"-34,21119";"407,5882"
"136,573";"-33,38651";"406,7618"
"136,606";"-32,5782";"405,9364"
"136,639";"-32,58022";"405,1224"
"136,673";"-31,75564";"405,105"
"136,706";"-31,75134";"404,2825"
"136,739";"-30,92454";"404,2604"
"136,772";"-30,91933";"403,4371"
"136,806";"-30,09339";"403,4254"
"136,839";"-30,09304";"402,6197"
"136,872";"-29,27164";"402,6196"
"136,906";"-29,25989";"402,6021"
"136,939";"-28,44814";"401,7787"
"136,972";"-28,44581";"401,7686"
"137,006";"-28,44466";"400,9489"
"137,039";"-27,62338";"400,9338"
"137,072";"-27,63157";"400,1188"
"137,106";"-26,81665";"400,0975"
"137,139";"-26,8223";"399,2458"
"137,172";"-26,82085";"398,4092"
"137,206";"-26,81652";"397,5905"
"137,239";"-26,00238";"397,5666"
"137,272";"-26,02407";"396,7255"
"137,306";"-26,03509";"395,8758"
"137,339";"-26,05121";"394,2379"
"137,372";"-26,05372";"393,4162"
"137,406";"-25,24762";"392,5717"
"137,439";"-25,27418";"390,927"
"137,472";"-25,2859";"390,0736"
"137,505";"-25,30235";"388,4025"
"137,539";"-24,48989";"386,7266"
"137,572";"-24,51231";"385,0453"
"137,605";"-24,54982";"382,561"
"137,639";"-25,38313";"380,8938"
"137,672";"-25,40273";"378,4055"
"137,705";"-25,42371";"376,7289"
"137,739";"-25,45219";"375,0512"
"137,772";"-25,48092";"373,3699"
"137,805";"-25,50859";"371,6965"
"137,839";"-25,5318";"370,0339"
"137,872";"-25,54817";"369,1913"
"137,905";"-25,56706";"368,3476"
"137,939";"-25,58548";"367,5096"
"137,972";"-25,60525";"366,6887"
"138,005";"-26,42836";"366,6841"
"138,039";"-26,43034";"365,866"
"138,072";"-26,42807";"365,8674"
"138,105";"-26,42589";"365,8514"
"138,139";"-26,43247";"365,0388"
"138,172";"-26,43336";"365,0409"
"138,205";"-26,43344";"365,0309"
"138,238";"-26,44285";"364,2192"
"138,272";"-26,44465";"364,2217"
"138,305";"-26,43889";"364,2073"
"138,338";"-26,43911";"363,3904"
"138,372";"-25,62353";"363,3885"
"138,405";"-25,62438";"363,3774"
"138,438";"-25,62396";"362,5576"
"138,472";"-24,80382";"362,5459"
"138,505";"-24,80338";"362,5287"
"138,538";"-24,80364";"361,7059"
"138,572";"-23,98491";"361,6961"
"138,605";"-23,99052";"361,6789"
"138,638";"-23,99701";"360,8578"
"138,672";"-23,9904";"360,8537"
"138,705";"-23,17242";"360,8316"
"138,738";"-23,17744";"359,9941"
"138,772";"-23,16846";"360,0085"
"138,805";"-22,35037";"359,1686"
"138,838";"-22,34956";"358,3546"
"138,872";"-21,52608";"358,3453"
"138,905";"-21,52595";"357,5209"
"138,938";"-20,70086";"356,686"
"138,971";"-19,88832";"355,8604"
"139,005";"-19,89725";"355,0226"
"139,038";"-19,90132";"353,3726"
"139,071";"-19,08017";"352,5235"
"139,105";"-19,08609";"350,8698"
"139,138";"-18,2725";"350,0198"
"139,171";"-18,28522";"348,3686"
"139,205";"-18,28829";"347,5282"
"139,238";"-17,48226";"345,8667"
"139,271";"-17,49716";"345,0242"
"139,305";"-17,51113";"343,3717"
"139,338";"-17,51394";"342,5425"
"139,371";"-16,69798";"341,6963"
"139,405";"-16,70678";"340,8567"
"139,438";"-16,70569";"340,0161"
"139,471";"-15,8926";"339,1764"
"139,505";"-15,90503";"338,3513"
"139,538";"-15,91263";"337,5341"
"139,571";"-15,91447";"337,5222"
"139,605";"-15,92164";"336,699"
"139,638";"-15,91745";"336,6929"
"139,671";"-15,91569";"336,6757"
"139,705";"-15,91393";"336,6866"
"139,738";"-15,91928";"335,8659"
"139,771";"-15,91953";"335,8754"
"139,804";"-15,92383";"335,8869"
"139,838";"-15,93471";"335,908"
"139,871";"-15,94342";"336,7208"
"139,904";"-16,76994";"336,7115"
"139,938";"-16,76899";"336,6976"
"139,971";"-16,77725";"336,6819"
"140,004";"-17,59991";"336,7016"
"140,038";"-17,60353";"335,8654"
"140,071";"-17,6126";"335,0317"
"140,104";"-17,62166";"335,0305"
"140,138";"-17,63944";"334,189"
"140,171";"-18,47543";"332,5468"
"140,204";"-18,47889";"331,7081"
"140,238";"-18,49799";"330,058"
"140,271";"-18,52298";"328,3781"
"140,304";"-19,3582";"327,5443"
"140,338";"-20,20604";"324,2321"
"140,371";"-20,22574";"322,5919"
"140,404";"-21,05125";"321,7674"
"140,438";"-21,0565";"320,9344"
"140,471";"-21,07854";"320,1017"
"140,504";"-21,9176";"319,2758"
"140,537";"-21,93716";"318,46"
"140,571";"-22,76789";"317,6161"
"140,604";"-22,77498";"317,6137"
"140,637";"-23,60536";"316,8014"
"140,671";"-23,6116";"316,7922"
"140,704";"-24,44015";"315,9797"
"140,737";"-24,44375";"315,9668"
"140,771";"-25,27211";"315,1505"
"140,804";"-25,27065";"315,1331"
"140,837";"-25,28222";"314,302"
"140,871";"-26,11144";"313,4918"
"140,904";"-26,10899";"313,4748"
"140,937";"-26,12249";"312,6392"
"140,971";"-26,95288";"311,8302"
"141,004";"-26,94999";"311,8262"
"141,037";"-26,95909";"311,0119"
"141,071";"-26,96835";"311,0085"
"141,104";"-27,79737";"310,2013"
"141,137";"-27,80227";"309,3701"
"141,171";"-27,80324";"309,3526"
"141,204";"-27,80922";"309,3632"
"141,237";"-27,82503";"308,5204"
"141,27";"-28,64383";"308,5318"
"141,304";"-28,6327";"308,5131"
"141,337";"-28,63";"307,6772"
"141,37";"-28,62947";"306,8595"
"141,404";"-28,61758";"306,8405"
"141,437";"-28,61112";"305,9998"
"141,47";"-27,80134";"305,1675"
"141,504";"-27,81706";"304,3561"
"141,537";"-27,81759";"304,3427"
"141,57";"-27,81444";"303,5102"
"141,604";"-27,003";"302,6931"
"141,637";"-26,99555";"302,6804"
"141,67";"-26,18094";"301,8527"
"141,704";"-26,18034";"301,0443"
"141,737";"-25,35698";"300,202"
"141,77";"-24,5396";"300,2059"
"141,804";"-24,54542";"298,5656"
"141,837";"-23,71344";"298,55"
"141,87";"-22,8975";"297,7115"
"141,904";"-22,89272";"296,8764"
"141,937";"-22,07217";"294,393"
"141,97";"-21,26334";"293,5404"
"142,003";"-21,26823";"291,8794"
"142,037";"-20,44962";"291,0239"
"142,07";"-20,4438";"290,1943"
"142,103";"-19,62011";"289,3397"
"142,137";"-18,81572";"287,6819"
"142,17";"-18,81903";"286,8422"
"142,203";"-18,01256";"285,185"
"142,237";"-18,01332";"284,3414"
"142,27";"-17,20036";"282,6747"
"142,303";"-17,20612";"281,0316"
"142,337";"-16,38768";"280,1855"
"142,37";"-16,39629";"278,5292"
"142,403";"-16,39399";"277,6849"
"142,437";"-15,58177";"276,0208"
"142,47";"-15,58603";"275,1763"
"142,503";"-15,59217";"273,5271"
"142,537";"-14,77577";"272,6925"
"142,57";"-14,78053";"271,8608"
"142,603";"-14,78088";"271,0266"
"142,637";"-13,96515";"270,1852"
"142,67";"-13,97473";"269,3507"
"142,703";"-13,98394";"268,5139"
"142,736";"-13,9923";"267,6767"
"142,77";"-14,00064";"266,8395"
"142,803";"-14,01266";"266,0029"
"142,836";"-14,02405";"265,1711"
"142,87";"-14,04003";"264,3391"
"142,903";"-14,86819";"263,5135"
"142,936";"-14,05357";"262,6684"
"142,97";"-14,88717";"261,0289"
"143,003";"-14,88813";"260,2054"
"143,036";"-14,88888";"259,3723"
"143,07";"-14,88942";"258,5287"
"143,103";"-14,90261";"256,8696"
"143,136";"-14,91243";"256,028"
"143,17";"-14,9315";"254,3728"
"143,203";"-14,94459";"253,5346"
"143,236";"-15,78002";"251,8847"
"143,27";"-15,78053";"251,0442"
"143,303";"-15,79337";"249,3876"
"143,336";"-15,80394";"248,5447"
"143,37";"-16,63928";"246,8872"
"143,403";"-16,64965";"245,2385"
"143,436";"-16,66193";"244,41"
"143,469";"-17,49207";"243,5772"
"143,503";"-17,50751";"241,9284"
"143,536";"-18,35157";"240,2836"
"143,569";"-19,17883";"239,4689"
"143,603";"-19,18513";"238,6494"
"143,636";"-19,19343";"238,6382"
"143,669";"-20,02751";"237,8045"
"143,703";"-20,025";"237,7946"
"143,736";"-20,869";"236,1354"
"143,769";"-21,69824";"235,3095"
"143,803";"-21,70744";"234,4835"
"143,836";"-22,53968";"233,6697"
"143,869";"-22,54137";"233,6646"
"143,903";"-23,37304";"232,8401"
"143,936";"-23,38096";"232,0143"
"143,969";"-24,21329";"231,1986"
"144,003";"-24,21304";"231,1898"
"144,036";"-24,22451";"230,3577"
"144,069";"-25,05973";"229,5361"
"144,103";"-25,06053";"229,5282"
"144,136";"-25,0742";"228,7025"
"144,169";"-25,08355";"228,6968"
"144,203";"-25,91688";"227,8809"
"144,236";"-25,91276";"227,8794"
"144,269";"-25,91226";"227,8685"
"144,302";"-25,92077";"227,0418"
"144,336";"-25,92411";"227,03"
"144,369";"-25,93678";"226,2034"
"144,402";"-25,94138";"226,1892"
"144,436";"-25,95604";"225,3545"
"144,469";"-25,97063";"224,5285"
"144,502";"-25,98279";"223,7059"
"144,536";"-25,99436";"222,8829"
"144,569";"-26,00517";"222,0506"
"144,602";"-26,01313";"221,2112"
"144,636";"-26,02382";"219,5665"
"144,669";"-26,02178";"218,7413"
"144,702";"-26,01319";"217,904"
"144,736";"-25,20083";"217,0546"
"144,769";"-25,22361";"215,4047"
"144,802";"-25,23338";"214,5767"
"144,836";"-25,23942";"213,7391"
"144,869";"-25,24229";"212,895"
"144,902";"-25,24859";"211,2449"
"144,936";"-25,244";"210,4179"
"144,969";"-24,42843";"209,574"
"145,002";"-24,44126";"208,7307"
"145,035";"-24,46058";"207,0748"
"145,069";"-24,46751";"206,2402"
"145,102";"-24,48095";"204,591"
"145,135";"-24,489";"202,9216"
"145,169";"-24,49386";"201,2687"
"145,202";"-23,67734";"200,44"
"145,235";"-23,6885";"199,6178"
"145,269";"-23,69487";"198,7986"
"145,302";"-23,69113";"198,7915"
"145,335";"-22,87785";"197,9529"
"145,369";"-22,88938";"197,1334"
"145,402";"-22,88767";"197,1308"
"145,435";"-22,8792";"197,1191"
"145,469";"-22,06145";"196,2884"
"145,502";"-22,06198";"196,2855"
"145,535";"-22,056";"196,2757"
"145,569";"-21,24275";"195,4525"
"145,602";"-21,24569";"195,4594"
"145,635";"-21,24014";"195,4594"
"145,669";"-20,42142";"195,4444"
"145,702";"-20,42961";"194,6197"
"145,735";"-20,42572";"194,6077"
"145,768";"-19,60972";"193,7679"
"145,802";"-19,61509";"192,9408"
"145,835";"-19,61681";"192,1146"
"145,868";"-18,79725";"191,281"
"145,902";"-18,79976";"190,4482"
"145,935";"-17,98491";"189,6007"
"145,968";"-18,00135";"187,9504"
"146,002";"-18,00331";"187,1242"
"146,035";"-17,18367";"186,2834"
"146,068";"-17,18746";"185,4445"
"146,102";"-16,3785";"183,7872"
"146,135";"-16,38842";"182,9534"
"146,168";"-16,39739";"181,3018"
"146,202";"-15,57907";"180,4637"
"146,235";"-15,58456";"179,6212"
"146,268";"-14,77323";"177,9568"
"146,302";"-14,77759";"177,1232"
"146,335";"-13,96301";"176,2787"
"146,368";"-13,97765";"174,6292"
"146,402";"-13,9805";"173,8065"
"146,435";"-13,16529";"172,9784"
"146,468";"-13,16777";"172,9702"
"146,501";"-13,17306";"172,1336"
"146,535";"-13,17514";"171,3027"
"146,568";"-13,17418";"170,4793"
"146,601";"-12,35495";"170,4673"
"146,635";"-12,36891";"169,6375"
"146,668";"-12,38261";"168,8181"
"146,701";"-12,38513";"168,8145"
"146,735";"-12,40007";"167,1644"
"146,768";"-12,4078";"166,3471"
"146,801";"-12,41507";"165,5296"
"146,835";"-12,42843";"163,8719"
"146,868";"-12,43647";"163,0351"
"146,901";"-12,44622";"162,2118"
"146,935";"-12,46674";"159,7318"
"146,968";"-12,47645";"158,9007"
"147,001";"-12,49299";"157,2516"
"147,035";"-12,50225";"156,4265"
"147,068";"-12,51108";"155,595"
"147,101";"-12,51456";"154,7632"
"147,135";"-12,51835";"153,9368"
"147,168";"-12,51394";"153,9273"
"147,201";"-12,51624";"153,1012"
"147,234";"-12,51021";"153,0979"
"147,268";"-12,50378";"153,0901"
"147,301";"-12,49565";"153,0793"
"147,334";"-12,49133";"153,0671"
"147,368";"-12,48279";"153,8855"
"147,401";"-12,48712";"153,8734"
"147,434";"-13,30867";"153,867"
"147,468";"-13,31021";"153,0494"
"147,501";"-13,31224";"153,0561"
"147,534";"-13,32048";"153,0558"
"147,568";"-14,14396";"153,0553"
"147,601";"-14,14944";"152,234"
"147,634";"-14,15779";"152,2292"
