"Time";"Marqueur 1/0/X";"Marqueur 1/0/Y"
"121,483";"59";"575"
"121,517";"60";"575"
"121,55";"53,54654";"574,5627"
"121,583";"52,65585";"574,5627"
"121,617";"59,32791";"571,7814"
"121,65";"60";"572"
"121,683";"61";"572"
"121,716";"61";"572"
"121,75";"62";"572"
"121,783";"63";"572"
"121,816";"64";"572"
"121,85";"64";"571"
"121,883";"64,32791";"571,6721"
"121,916";"62,43719";"571,6721"
"121,95";"65,32791";"570,6721"
"121,983";"63,43723";"574,4535"
"122,016";"60,65582";"573,4535"
"122,05";"62,54651";"571,5627"
"122,083";"60,65582";"573,4535"
"122,116";"62,54651";"575,3442"
"122,15";"62";"576"
"122,183";"62";"576"
"122,216";"62";"577"
"122,25";"62";"577"
"122,283";"61";"577"
"122,316";"61";"578"
"122,35";"61";"578"
"122,383";"61";"579"
"122,416";"60";"579"
"122,45";"60";"579"
"122,483";"60";"579"
"122,516";"59";"579"
"122,549";"59";"579"
"122,583";"58";"579"
"122,616";"58";"579"
"122,649";"57";"579"
"122,683";"56";"578"
"122,716";"55";"578"
"122,749";"54";"578"
"122,783";"54";"578"
"122,816";"54";"577"
"122,849";"53";"577"
"122,883";"53";"577"
"122,916";"53";"576"
"122,949";"52";"576"
"122,983";"52";"576"
"123,016";"52";"575"
"123,049";"50";"573"
"123,083";"50";"573"
"123,116";"50";"573"
"123,149";"50";"572"
"123,183";"50";"572"
"123,216";"50";"572"
"123,249";"49";"572"
"123,282";"49";"572"
"123,316";"49";"572"
"123,349";"57";"573"
"123,382";"49";"572"
"123,416";"57";"574"
"123,449";"60";"562"
"123,482";"60";"562"
"123,516";"60";"563"
"123,549";"60";"563"
"123,582";"60";"563"
"123,616";"60";"564"
"123,649";"60";"564"
"123,682";"61";"564"
"123,716";"61";"564"
"123,749";"61";"564"
"123,782";"62";"564"
"123,816";"62";"564"
"123,849";"62";"564"
"123,882";"63";"564"
"123,916";"63";"564"
"123,949";"64";"564"
"123,982";"64";"564"
"124,016";"65";"564"
"124,049";"66";"564"
"124,082";"67";"564"
"124,115";"68";"565"
"124,149";"69";"565"
"124,182";"70";"565"
"124,215";"70";"566"
"124,249";"71";"566"
"124,282";"71";"567"
"124,315";"72";"568"
"124,349";"72";"569"
"124,382";"72";"569"
"124,415";"72";"570"
"124,449";"72";"570"
"124,482";"73";"571"
"124,515";"73";"572"
"124,549";"74";"573"
"124,582";"75";"574"
"124,615";"77";"575"
"124,649";"79";"577"
"124,682";"80";"578"
"124,715";"81";"579"
"124,749";"82";"580"
"124,782";"83";"580"
"124,815";"84";"581"
"124,849";"85";"581"
"124,882";"86";"581"
"124,915";"86";"581"
"124,948";"87";"582"
"124,982";"88";"582"
"125,015";"89";"583"
"125,048";"90";"583"
"125,082";"90";"584"
"125,115";"90";"584"
"125,148";"91";"585"
"125,182";"92";"585"
"125,215";"93";"586"
"125,248";"93";"587"
"125,282";"94";"588"
"125,315";"95";"589"
"125,348";"95";"591"
"125,382";"96";"593"
"125,415";"96";"594"
"125,448";"97";"596"
"125,482";"97";"597"
"125,515";"98";"598"
"125,548";"99";"599"
"125,582";"100";"599"
"125,615";"101";"599"
"125,648";"102";"599"
"125,682";"102";"598"
"125,715";"103";"597"
"125,748";"104";"597"
"125,781";"104";"596"
"125,815";"105";"596"
"125,848";"106";"595"
"125,881";"106";"595"
"125,915";"107";"595"
"125,948";"108";"595"
"125,981";"108";"594"
"126,015";"108";"594"
"126,048";"108";"594"
"126,081";"108";"594"
"126,115";"108";"594"
"126,148";"108";"594"
"126,181";"108";"593"
"126,215";"107";"593"
"126,248";"105";"592"
"126,281";"104";"591"
"126,315";"104";"591"
"126,348";"103";"591"
"126,381";"102";"591"
"126,415";"101";"591"
"126,448";"100";"591"
"126,481";"99";"592"
"126,514";"98";"592"
"126,548";"98";"593"
"126,581";"97";"593"
"126,614";"97";"593"
"126,648";"97";"593"
"126,681";"96";"593"
"126,714";"96";"593"
"126,748";"95";"593"
"126,781";"94";"593"
"126,814";"93";"592"
"126,848";"93";"592"
"126,881";"92";"591"
"126,914";"92";"591"
"126,948";"91";"590"
"126,981";"91";"590"
"127,014";"91";"590"
"127,048";"91";"590"
"127,081";"91";"589"
"127,114";"91";"589"
"127,148";"92";"589"
"127,181";"92";"589"
"127,214";"92";"589"
"127,248";"93";"589"
"127,281";"93";"589"
"127,314";"93";"589"
"127,347";"94";"589"
"127,381";"94";"589"
"127,414";"95";"589"
"127,447";"95";"589"
"127,481";"96";"588"
"127,514";"96";"588"
"127,547";"97";"588"
"127,581";"96";"588"
"127,614";"96";"588"
"127,647";"97";"588"
"127,681";"98";"588"
"127,714";"99";"588"
"127,747";"100";"588"
"127,781";"101";"588"
"127,814";"102";"588"
"127,847";"103";"587"
"127,881";"105";"587"
"127,914";"106";"586"
"127,947";"105";"584"
"127,981";"105";"584"
"128,014";"118,2349";"588,6721"
"128,047";"116,3442";"588,6721"
"128,081";"118,2348";"589,5627"
"128,114";"115,3441";"585,7814"
"128,147";"112,4535";"582,8907"
"128,18";"111,4535";"586,6721"
"128,214";"110";"587"
"128,247";"109";"587"
"128,28";"108";"587"
"128,314";"107";"586"
"128,347";"105";"586"
"128,38";"104";"586"
"128,414";"102";"586"
"128,447";"101";"586"
"128,48";"101";"586"
"128,514";"100";"587"
"128,547";"98";"587"
"128,58";"97";"587"
"128,614";"96";"587"
"128,647";"95";"587"
"128,68";"94";"587"
"128,714";"93";"587"
"128,747";"92";"588"
"128,78";"91";"588"
"128,814";"90";"588"
"128,847";"89";"588"
"128,88";"84,56277";"589,5627"
"128,914";"80,7814";"589,5627"
"128,947";"84,56277";"593,3442"
"128,98";"80,7814";"595,2349"
"129,013";"78,89069";"589,5627"
"129,047";"76";"582"
"129,08";"77";"582"
"129,113";"77";"582"
"129,147";"77";"583"
"129,18";"77";"583"
"129,213";"77";"583"
"129,247";"77";"583"
"129,28";"77";"583"
"129,313";"77";"583"
"129,347";"77";"583"
"129,38";"77";"584"
"129,413";"77";"584"
"129,447";"77";"584"
"129,48";"77";"584"
"129,513";"77";"584"
"129,547";"77";"584"
"129,58";"77";"584"
"129,613";"77";"584"
"129,647";"77";"584"
"129,68";"77";"584"
"129,713";"77";"584"
"129,747";"77";"584"
"129,78";"77";"584"
"129,813";"77";"584"
"129,846";"77";"584"
"129,88";"77";"584"
"129,913";"77";"584"
"129,946";"77";"584"
"129,98";"77";"584"
"130,013";"77";"584"
"130,046";"77";"584"
"130,08";"77";"584"
"130,113";"77";"584"
"130,146";"77";"584"
"130,18";"77";"584"
"130,213";"77";"584"
"130,246";"77";"584"
"130,28";"77";"584"
"130,313";"77";"584"
"130,346";"77";"584"
"130,38";"76";"584"
"130,413";"76";"584"
"130,446";"76";"584"
"130,48";"76";"584"
"130,513";"75";"584"
"130,546";"75";"584"
"130,579";"75";"584"
"130,613";"74";"584"
"130,646";"74";"584"
"130,679";"73";"584"
"130,713";"73";"584"
"130,746";"72";"583"
"130,779";"70";"583"
"130,813";"70";"583"
"130,846";"69";"583"
"130,879";"68";"583"
"130,913";"67";"583"
"130,946";"66";"583"
"130,979";"65";"583"
"131,013";"64";"584"
"131,046";"63";"584"
"131,079";"61";"584"
"131,113";"60";"584"
"131,146";"60";"584"
"131,179";"59";"584"
"131,213";"58";"584"
"131,246";"57";"584"
"131,279";"56";"585"
"131,313";"55";"585"
"131,346";"55";"586"
"131,379";"56";"586"
"131,412";"56";"587"
"131,446";"57";"587"
"131,479";"58";"587"
"131,512";"59";"588"
"131,546";"60";"588"
"131,579";"61";"587"
"131,612";"62";"586"
"131,646";"63";"585"
"131,679";"64";"585"
"131,712";"65";"584"
"131,746";"65";"583"
"131,779";"66";"582"
"131,812";"67";"581"
"131,846";"67";"581"
"131,879";"68";"580"
"131,912";"69";"580"
"131,946";"70";"580"
"131,979";"70";"580"
"132,012";"71";"580"
"132,046";"71";"580"
"132,079";"71";"581"
"132,112";"71";"581"
"132,146";"71";"581"
"132,179";"71";"582"
"132,212";"71";"582"
"132,245";"70";"583"
"132,279";"70";"583"
"132,312";"70";"583"
"132,345";"69";"583"
"132,379";"69";"583"
"132,412";"69";"583"
"132,445";"68";"583"
"132,479";"68";"583"
"132,512";"67";"583"
"132,545";"67";"583"
"132,579";"66";"583"
"132,612";"66";"583"
"132,645";"65";"583"
"132,679";"65";"583"
"132,712";"63";"583"
"132,745";"63";"583"
"132,779";"63";"583"
"132,812";"62";"583"
"132,845";"62";"583"
"132,879";"62";"583"
"132,912";"61";"583"
"132,945";"60";"583"
"132,979";"60";"583"
"133,012";"60";"583"
"133,045";"60";"582"
"133,078";"60";"582"
"133,112";"60";"582"
"133,145";"60";"581"
"133,178";"60";"581"
"133,212";"60";"581"
"133,245";"60";"580"
"133,278";"60";"580"
"133,312";"60";"580"
"133,345";"60";"580"
"133,378";"61";"580"
"133,412";"61";"580"
"133,445";"61";"579"
"133,478";"62";"579"
"133,512";"62";"579"
"133,545";"63";"578"
"133,578";"63";"578"
"133,612";"63";"577"
"133,645";"63";"576"
"133,678";"64";"576"
"133,712";"64";"575"
"133,745";"64";"575"
"133,778";"65";"575"
"133,811";"65";"575"
"133,845";"65";"575"
"133,878";"64";"576"
"133,911";"64";"576"
"133,945";"64";"577"
"133,978";"64";"577"
"134,011";"64";"578"
"134,045";"64";"579"
"134,078";"63";"579"
"134,111";"63";"580"
"134,145";"63";"580"
"134,178";"62";"580"
"134,211";"62";"581"
"134,245";"62";"581"
"134,278";"62";"581"
"134,311";"61";"581"
"134,345";"61";"581"
"134,378";"60";"581"
"134,411";"60";"581"
"134,445";"59";"581"
"134,478";"59";"581"
"134,511";"58";"581"
"134,545";"58";"581"
"134,578";"57";"581"
"134,611";"57";"581"
"134,644";"57";"581"
"134,678";"56";"582"
"134,711";"56";"582"
"134,744";"55";"582"
"134,778";"55";"582"
"134,811";"55";"582"
"134,844";"54";"582"
"134,878";"54";"582"
"134,911";"53";"582"
"134,944";"53";"581"
"134,978";"53";"581"
"135,011";"53";"581"
"135,044";"52";"581"
"135,078";"52";"581"
"135,111";"52";"580"
"135,144";"51";"580"
"135,178";"51";"580"
"135,211";"51";"580"
"135,244";"51";"580"
"135,278";"51";"580"
"135,311";"51";"580"
"135,344";"51";"580"
"135,378";"52";"580"
"135,411";"53";"580"
"135,444";"53";"580"
"135,477";"54";"580"
"135,511";"54";"580"
"135,544";"54";"580"
"135,577";"55";"580"
"135,611";"55";"580"
"135,644";"55";"580"
"135,677";"55";"580"
"135,711";"56";"580"
"135,744";"56";"579"
"135,777";"57";"579"
"135,811";"57";"579"
"135,844";"58";"579"
"135,877";"58";"578"
"135,911";"59";"578"
"135,944";"60";"578"
"135,977";"60";"578"
"136,011";"61";"578"
"136,044";"62";"578"
"136,077";"62";"578"
"136,111";"63";"578"
"136,144";"63";"577"
"136,177";"64";"577"
"136,211";"64";"577"
"136,244";"65";"577"
"136,277";"65";"577"
"136,31";"66";"577"
"136,344";"66";"577"
"136,377";"67";"577"
"136,41";"67";"577"
"136,444";"67";"577"
"136,477";"67";"577"
"136,51";"67";"577"
"136,544";"67";"576"
"136,577";"67";"576"
"136,61";"67";"576"
"136,644";"67";"576"
"136,677";"68";"576"
"136,71";"67";"576"
"136,744";"67";"576"
"136,777";"67";"576"
"136,81";"67";"576"
"136,844";"67";"576"
"136,877";"67";"576"
"136,91";"67";"576"
"136,944";"67";"576"
"136,977";"67";"577"
"137,01";"67";"577"
"137,043";"67";"577"
"137,077";"67";"578"
"137,11";"67";"578"
"137,143";"67";"578"
"137,177";"67";"578"
"137,21";"67";"579"
"137,243";"67";"579"
"137,277";"67";"579"
"137,31";"67";"579"
"137,343";"67";"580"
"137,377";"67";"580"
"137,41";"67";"580"
"137,443";"67";"580"
"137,477";"67";"581"
"137,51";"66";"581"
"137,543";"66";"581"
"137,577";"66";"582"
"137,61";"66";"582"
"137,643";"65";"582"
"137,677";"65";"582"
"137,71";"65";"582"
"137,743";"65";"583"
"137,777";"64";"582"
"137,81";"64";"582"
"137,843";"63";"582"
"137,876";"63";"582"
"137,91";"63";"582"
"137,943";"62";"582"
"137,976";"62";"582"
"138,01";"61";"581"
"138,043";"60";"581"
"138,076";"60";"581"
"138,11";"59";"581"
"138,143";"59";"581"
"138,176";"58";"581"
"138,21";"58";"580"
"138,243";"57";"580"
"138,276";"56";"579"
"138,31";"55";"578"
"138,343";"54";"578"
"138,376";"53";"577"
"138,41";"52";"577"
"138,443";"51";"576"
"138,476";"51";"576"
"138,51";"50";"576"
"138,543";"49";"576"
"138,576";"48";"575"
"138,61";"47";"575"
"138,643";"47";"574"
"138,676";"46";"573"
"138,709";"46";"572"
"138,743";"46";"571"
"138,776";"46";"571"
"138,809";"46";"570"
"138,843";"46";"570"
"138,876";"47";"570"
"138,909";"47";"569"
"138,943";"48";"569"
"138,976";"49";"569"
"139,009";"51";"568"
"139,043";"52";"568"
"139,076";"53";"567"
"139,109";"55";"567"
"139,143";"58";"568"
"139,176";"59";"568"
"139,209";"60";"568"
"139,243";"62";"569"
"139,276";"62";"568"
"139,309";"63";"568"
"139,343";"64";"568"
"139,376";"65";"567"
"139,409";"65";"567"
"139,443";"66";"566"
"139,476";"67";"566"
"139,509";"67";"565"
"139,542";"67";"565"
"139,576";"68";"565"
"139,609";"68";"564"
"139,642";"68";"564"
"139,676";"67";"563"
"139,709";"67";"563"
"139,742";"67";"563"
"139,776";"67";"563"
"139,809";"67";"563"
"139,842";"67";"563"
"139,876";"66";"563"
"139,909";"66";"563"
"139,942";"64";"563"
"139,976";"64";"563"
"140,009";"63";"563"
"140,042";"63";"562"
"140,076";"62";"561"
"140,109";"61";"560"
"140,142";"61";"560"
"140,176";"60";"559"
"140,209";"60";"558"
"140,242";"59";"557"
"140,275";"59";"556"
"140,309";"59";"556"
"140,342";"58";"555"
"140,375";"58";"554"
"140,409";"58";"554"
"140,442";"58";"553"
"140,475";"57";"552"
"140,509";"57";"552"
"140,542";"57";"552"
"140,575";"58";"552"
"140,609";"58";"552"
"140,642";"58";"552"
"140,675";"58";"551"
"140,709";"59";"551"
"140,742";"60";"551"
"140,775";"61";"551"
"140,809";"61";"550"
"140,842";"62";"550"
"140,875";"62";"550"
"140,909";"63";"549"
"140,942";"64";"549"
"140,975";"64";"548"
"141,009";"65";"548"
"141,042";"65";"547"
"141,075";"66";"547"
"141,108";"66";"546"
"141,142";"64";"563"
"141,175";"64";"563"
"141,208";"64";"563"
"141,242";"64";"563"
"141,275";"64";"563"
"141,308";"64";"563"
"141,342";"64";"563"
"141,375";"63";"563"
"141,408";"63";"563"
"141,442";"63";"563"
"141,475";"62";"563"
"141,508";"62";"563"
"141,542";"61";"562"
"141,575";"61";"562"
"141,608";"60";"561"
"141,642";"59";"560"
"141,675";"58";"559"
"141,708";"57";"558"
"141,742";"57";"558"
"141,775";"56";"557"
"141,808";"55";"556"
"141,842";"55";"555"
"141,875";"55";"554"
"141,908";"55";"554"
"141,941";"55";"553"
"141,975";"54";"552"
"142,008";"54";"551"
"142,041";"54";"551"
"142,075";"54";"550"
"142,108";"54";"550"
"142,141";"55";"550"
"142,175";"55";"550"
"142,208";"56";"551"
"142,241";"56";"551"
"142,275";"57";"551"
"142,308";"58";"551"
"142,341";"60";"551"
"142,375";"61";"551"
"142,408";"62";"551"
"142,441";"63";"551"
"142,475";"64";"551"
"142,508";"66";"551"
"142,541";"67";"551"
"142,575";"69";"551"
"142,608";"70";"551"
"142,641";"71";"550"
"142,675";"72";"550"
"142,708";"73";"550"
"142,741";"74";"549"
"142,774";"75";"549"
"142,808";"75";"548"
"142,841";"75";"548"
"142,874";"76";"548"
"142,908";"76";"547"
"142,941";"76";"547"
"142,974";"76";"546"
"143,008";"76";"546"
"143,041";"76";"546"
"143,074";"76";"546"
"143,108";"76";"546"
"143,141";"75";"545"
"143,174";"74";"545"
"143,208";"73";"544"
"143,241";"72";"544"
"143,274";"73";"526"
"143,308";"73";"526"
"143,341";"72";"526"
"143,374";"71";"525"
"143,408";"70";"525"
"143,441";"68";"524"
"143,474";"67";"523"
"143,507";"66";"522"
"143,541";"65";"521"
"143,574";"64";"521"
"143,607";"63";"520"
"143,641";"62";"519"
"143,674";"62";"519"
"143,707";"61";"518"
"143,741";"60";"518"
"143,774";"59";"517"
"143,807";"59";"517"
"143,841";"58";"517"
"143,874";"58";"517"
"143,907";"57";"516"
"143,941";"57";"516"
"143,974";"57";"516"
"144,007";"57";"516"
"144,041";"57";"516"
"144,074";"58";"516"
"144,107";"58";"516"
"144,141";"58";"515"
"144,174";"59";"515"
"144,207";"60";"515"
"144,241";"60";"515"
"144,274";"61";"515"
"144,307";"62";"515"
"144,34";"63";"515"
"144,374";"64";"515"
"144,407";"65";"515"
"144,44";"66";"515"
"144,474";"67";"514"
"144,507";"68";"515"
"144,54";"69";"515"
"144,574";"70";"515"
"144,607";"70";"514"
"144,64";"71";"514"
"144,674";"71";"514"
"144,707";"71";"513"
"144,74";"72";"513"
"144,774";"72";"513"
"144,807";"72";"512"
"144,84";"72";"512"
"144,874";"72";"511"
"144,907";"72";"511"
"144,94";"72";"511"
"144,974";"72";"511"
"145,007";"72";"511"
"145,04";"72";"510"
"145,074";"71";"510"
"145,107";"71";"509"
"145,14";"70";"509"
"145,173";"69";"508"
"145,207";"69";"508"
"145,24";"68";"507"
"145,273";"67";"506"
"145,307";"67";"505"
"145,34";"66";"504"
"145,373";"65";"503"
"145,407";"65";"503"
"145,44";"64";"501"
"145,473";"63";"500"
"145,507";"63";"499"
"145,54";"62";"497"
"145,573";"62";"495"
"145,607";"62";"494"
"145,64";"61";"492"
"145,673";"61";"491"
"145,707";"61";"490"
"145,74";"60";"488"
"145,773";"60";"488"
"145,807";"60";"487"
"145,84";"60";"486"
"145,873";"60";"486"
"145,907";"60";"485"
"145,94";"60";"484"
"145,973";"61";"484"
"146,006";"61";"483"
"146,04";"61";"483"
"146,073";"61";"482"
"146,106";"62";"482"
"146,14";"62";"482"
"146,173";"62";"482"
"146,206";"63";"482"
"146,24";"63";"482"
"146,273";"64";"483"
"146,306";"65";"484"
"146,34";"65";"484"
"146,373";"65";"485"
"146,406";"66";"486"
"146,44";"66";"486"
"146,473";"66";"487"
"146,506";"66";"487"
"146,54";"66";"487"
"146,573";"66";"487"
"146,606";"66";"486"
"146,64";"66";"486"
"146,673";"66";"485"
"146,706";"66";"484"
"146,739";"65";"482"
"146,773";"65";"481"
"146,806";"64";"479"
"146,839";"64";"478"
"146,873";"63";"477"
"146,906";"63";"476"
"146,939";"62";"474"
"146,973";"62";"474"
"147,006";"61";"472"
"147,039";"61";"472"
"147,073";"60";"471"
"147,106";"60";"470"
"147,139";"60";"469"
"147,173";"59";"468"
"147,206";"59";"468"
"147,239";"59";"467"
"147,273";"59";"467"
"147,306";"60";"467"
"147,339";"60";"467"
"147,373";"60";"468"
"147,406";"61";"468"
"147,439";"61";"468"
"147,473";"62";"469"
"147,506";"63";"469"
"147,539";"64";"469"
"147,572";"64";"469"
"147,606";"66";"470"
"147,639";"67";"470"
"147,672";"68";"470"
"147,706";"69";"470"
"147,739";"70";"470"
"147,772";"71";"469"
"147,806";"72";"469"
"147,839";"73";"468"
"147,872";"74";"468"
"147,906";"74";"467"
"147,939";"75";"467"
"147,972";"75";"466"
"148,006";"75";"466"
"148,039";"75";"466"
"148,072";"75";"466"
"148,106";"75";"465"
"148,139";"75";"465"
"148,172";"75";"465"
"148,206";"75";"464"
"148,239";"74";"463"
"148,272";"74";"462"
"148,306";"73";"460"
"148,339";"73";"458"
"148,372";"72";"456"
"148,405";"72";"455"
"148,439";"71";"454"
"148,472";"71";"453"
"148,505";"70";"452"
"148,539";"70";"452"
"148,572";"69";"452"
"148,605";"69";"451"
"148,639";"68";"451"
"148,672";"68";"451"
"148,705";"68";"451"
"148,739";"67";"451"
"148,772";"67";"450"
"148,805";"67";"450"
"148,839";"67";"450"
"148,872";"67";"450"
"148,905";"67";"450"
"148,939";"68";"450"
"148,972";"67";"449"
"149,005";"68";"449"
"149,039";"68";"449"
"149,072";"68";"449"
"149,105";"68";"448"
"149,139";"68";"448"
"149,172";"68";"447"
"149,205";"68";"447"
"149,238";"68";"447"
"149,272";"68";"446"
"149,305";"68";"446"
"149,338";"69";"446"
"149,372";"69";"446"
"149,405";"69";"445"
"149,438";"69";"445"
"149,472";"69";"444"
"149,505";"69";"444"
"149,538";"69";"443"
"149,572";"69";"443"
"149,605";"69";"443"
"149,638";"69";"442"
"149,672";"69";"442"
"149,705";"69";"442"
"149,738";"69";"441"
"149,772";"68";"441"
"149,805";"68";"440"
"149,838";"68";"440"
"149,872";"67";"439"
"149,905";"67";"439"
"149,971";"66";"438"
"150,005";"66";"438"
"150,038";"65";"437"
"150,071";"65";"437"
"150,105";"64";"436"
"150,138";"64";"435"
"150,171";"63";"434"
"150,205";"63";"433"
"150,238";"62";"432"
"150,271";"62";"431"
"150,305";"62";"431"
"150,338";"62";"431"
"150,371";"61";"430"
"150,405";"61";"429"
"150,438";"61";"429"
"150,471";"61";"428"
"150,505";"61";"428"
"150,538";"62";"428"
"150,571";"62";"427"
"150,605";"63";"427"
"150,638";"63";"427"
"150,671";"64";"427"
"150,705";"64";"426"
"150,738";"65";"426"
"150,771";"66";"426"
"150,804";"67";"426"
"150,838";"68";"425"
"150,871";"69";"425"
"150,904";"70";"425"
"150,938";"71";"425"
"150,971";"72";"425"
"151,004";"73";"425"
"151,038";"74";"424"
"151,071";"76";"423"
"151,104";"77";"422"
"151,138";"77";"421"
"151,171";"78";"421"
"151,204";"78";"420"
"151,238";"79";"419"
"151,271";"79";"418"
"151,304";"80";"418"
"151,338";"80";"417"
"151,371";"81";"417"
"151,404";"81";"416"
"151,438";"81";"416"
"151,471";"81";"416"
"151,504";"81";"415"
"151,538";"81";"415"
"151,571";"81";"415"
"151,604";"81";"414"
"151,637";"80";"414"
"151,671";"80";"413"
"151,704";"79";"413"
"151,737";"79";"412"
"151,771";"78";"412"
"151,804";"77";"411"
"151,837";"76";"411"
"151,871";"75";"410"
"151,904";"74";"410"
"151,937";"73";"409"
"151,971";"71";"408"
"152,004";"70";"408"
"152,037";"69";"407"
"152,071";"68";"406"
"152,104";"67";"405"
"152,137";"66";"404"
"152,171";"65";"403"
"152,204";"65";"403"
"152,237";"64";"402"
"152,271";"63";"401"
"152,304";"62";"400"
"152,337";"62";"400"
"152,371";"61";"399"
"152,404";"61";"399"
"152,437";"60";"398"
"152,47";"60";"398"
"152,504";"59";"397"
"152,537";"59";"397"
"152,57";"59";"396"
"152,604";"59";"396"
"152,637";"59";"395"
"152,67";"59";"395"
"152,704";"59";"394"
"152,737";"59";"394"
"152,77";"59";"393"
"152,804";"59";"392"
"152,837";"60";"392"
"152,87";"60";"391"
"152,904";"61";"391"
"152,937";"62";"390"
"152,97";"62";"389"
"153,004";"63";"389"
"153,037";"64";"388"
"153,07";"65";"387"
"153,104";"66";"387"
"153,137";"67";"386"
"153,17";"68";"386"
"153,203";"69";"385"
"153,237";"70";"384"
"153,27";"71";"383"
"153,303";"73";"383"
"153,337";"74";"382"
"153,37";"75";"381"
"153,403";"77";"380"
"153,437";"78";"379"
"153,47";"80";"379"
"153,503";"81";"377"
"153,537";"82";"376"
"153,57";"85";"374"
"153,603";"86";"373"
"153,637";"86";"372"
"153,67";"87";"371"
"153,703";"88";"370"
"153,737";"88";"369"
"153,77";"89";"368"
"153,803";"90";"368"
"153,837";"90";"367"
"153,87";"91";"367"
"153,903";"91";"367"
"153,937";"91";"366"
"153,97";"92";"366"
"154,003";"92";"366"
"154,036";"91";"365"
"154,07";"91";"365"
"154,103";"91";"365"
"154,136";"91";"364"
"154,17";"90";"364"
"154,203";"90";"363"
"154,236";"89";"363"
"154,27";"88";"362"
"154,303";"87";"361"
"154,336";"86";"361"
"154,37";"85";"360"
"154,403";"84";"359"
"154,436";"83";"358"
"154,47";"81";"356"
"154,503";"80";"355"
"154,536";"78";"354"
"154,57";"76";"353"
"154,603";"73";"351"
"154,636";"73";"351"
"154,67";"72";"350"
"154,703";"71";"350"
"154,736";"70";"349"
"154,77";"69";"349"
"154,803";"68";"348"
"154,836";"67";"348"
"154,869";"66";"347"
"154,903";"65";"347"
"154,936";"64";"346"
"154,969";"62";"346"
"155,003";"62";"346"
"155,036";"61";"346"
"155,069";"60";"345"
"155,103";"60";"345"
"155,136";"59";"345"
"155,169";"58";"344"
"155,203";"58";"343"
"155,236";"57";"343"
"155,269";"57";"342"
"155,303";"57";"342"
"155,336";"57";"341"
"155,369";"57";"340"
"155,403";"58";"340"
"155,436";"58";"339"
"155,469";"58";"339"
"155,503";"58";"338"
"155,536";"59";"337"
"155,569";"59";"337"
"155,603";"60";"336"
"155,636";"60";"336"
"155,669";"61";"335"
"155,702";"61";"334"
"155,736";"62";"334"
"155,769";"62";"333"
"155,802";"64";"332"
"155,836";"64";"332"
"155,869";"65";"331"
"155,902";"66";"331"
"155,936";"66";"330"
"155,969";"67";"328"
"156,002";"67";"327"
"156,036";"68";"326"
"156,069";"68";"324"
"156,102";"68";"323"
"156,136";"69";"321"
"156,169";"69";"320"
"156,202";"70";"319"
"156,236";"70";"318"
"156,269";"70";"318"
"156,302";"71";"317"
"156,336";"71";"317"
"156,369";"72";"316"
"156,402";"72";"316"
"156,435";"72";"315"
"156,469";"73";"315"
"156,502";"73";"314"
"156,535";"72";"314"
"156,569";"72";"313"
"156,602";"72";"313"
"156,635";"71";"312"
"156,669";"71";"312"
"156,702";"70";"311"
"156,735";"70";"310"
"156,769";"69";"309"
"156,802";"67";"307"
"156,835";"66";"306"
"156,869";"66";"305"
"156,902";"65";"304"
"156,935";"64";"302"
"156,969";"64";"301"
"157,002";"63";"299"
"157,035";"62";"298"
"157,069";"62";"297"
"157,102";"61";"295"
"157,135";"61";"295"
"157,169";"60";"294"
"157,202";"60";"293"
"157,235";"59";"292"
"157,268";"59";"291"
"157,302";"58";"290"
"157,335";"58";"290"
"157,368";"57";"289"
"157,402";"57";"288"
"157,435";"57";"287"
"157,468";"56";"286"
"157,502";"56";"285"
"157,535";"57";"284"
"157,568";"57";"283"
"157,602";"58";"283"
"157,635";"58";"282"
"157,668";"59";"281"
"157,702";"60";"280"
"157,735";"60";"279"
"157,768";"61";"278"
"157,802";"64";"277"
"157,835";"64";"277"
"157,868";"65";"276"
"157,902";"66";"276"
"157,935";"68";"275"
"157,968";"69";"274"
"158,002";"70";"274"
"158,035";"71";"273"
"158,068";"72";"273"
"158,101";"73";"272"
"158,135";"73";"271"
"158,168";"74";"271"
"158,201";"74";"270"
"158,235";"75";"269"
"158,268";"76";"269"
"158,301";"76";"268"
"158,335";"77";"267"
"158,368";"77";"266"
"158,401";"78";"265"
"158,435";"78";"264"
"158,468";"78";"263"
"158,501";"78";"262"
"158,535";"78";"261"
"158,568";"78";"260"
"158,601";"78";"259"
"158,635";"77";"258"
"158,668";"77";"256"
"158,701";"76";"254"
"158,735";"76";"252"
"158,768";"75";"249"
"158,801";"75";"247"
"158,835";"74";"244"
"158,868";"73";"242"
"158,901";"72";"239"
"158,934";"71";"237"
"158,968";"70";"235"
"159,001";"69";"233"
"159,034";"68";"231"
"159,068";"68";"230"
"159,101";"67";"228"
"159,134";"67";"227"
"159,168";"67";"226"
"159,201";"67";"226"
"159,234";"67";"225"
"159,268";"67";"224"
"159,301";"67";"223"
"159,334";"67";"223"
"159,368";"67";"222"
"159,401";"67";"221"
"159,434";"67";"220"
"159,468";"68";"219"
"159,501";"68";"218"
"159,534";"68";"217"
"159,568";"68";"216"
"159,601";"69";"214"
"159,634";"69";"213"
"159,667";"70";"212"
"159,701";"70";"209"
"159,734";"70";"209"
"159,767";"70";"208"
"159,801";"71";"207"
"159,834";"71";"206"
"159,867";"71";"205"
"159,901";"71";"204"
